16:24:20.548, so.fe, false
16:40:57.466, s.aes, -0.895000000000814
16:40:57.467, s.aest, -290246.0
16:40:57.468, s.m, -0.6045494850562536
16:40:57.667, s.aes, -0.901818181818536
16:40:57.668, s.aest, -294769.0
16:40:57.671, s.m, -0.5648016617268877
16:40:58.667, r.s, Teleop
16:40:58.867, s.aes, -0.8970000000008158
16:40:58.868, s.aest, -320493.0
16:40:58.869, s.m, -1.0001521330985361
16:40:58.871, so.sbrun, false
16:40:59.067, s.aes, -0.8704761904755685
16:40:59.068, s.aest, -325075.0
16:40:59.070, s.m, -0.47352226843267997
16:40:59.267, s.aes, -0.919499999998223
16:40:59.268, s.aest, -329534.0
16:40:59.269, s.m, -0.4277696213628588
16:40:59.467, s.aes, -0.9070000000008249
16:40:59.468, s.aest, -334006.0
16:40:59.471, s.m, -0.5084278459385277
16:40:59.667, s.aes, -0.8642857142850966
16:40:59.668, s.aest, -338474.0
16:40:59.669, s.m, -0.6165115503374419
16:40:59.867, dt.re, -1000.0000000009095
16:40:59.869, dt.le, 1049.9999999979707
16:40:59.869, dt.rsp, -1.7172695209973754
16:40:59.872, dt.rps, 1.351614911416959
16:40:59.882, dt.lps, -2.036512877297602
16:40:59.891, s.aes, -0.8680000000007895
16:40:59.897, s.aest, -342896.0
16:40:59.898, s.m, -0.7407156234208524
16:40:59.902, i.jx, -0.7375328083989501
16:40:59.903, i.jy, -0.140625
16:41:00.068, dt.re, -1440.476190475161
16:41:00.069, dt.le, 1750.0000000034863
16:41:00.069, dt.rsp, -1.2329355314960626
16:41:00.071, dt.rps, 0.6814037659359196
16:41:00.072, dt.lps, -1.463128690943139
16:41:00.073, s.aes, -0.8895238095231739
16:41:00.073, s.aest, -347345.0
16:41:00.074, s.m, -0.5604664649725019
16:41:00.074, i.jx, -0.6062992125984251
16:41:00.077, i.jy, -0.3142361111111111
16:41:00.269, dt.re, -1862.500000001694
16:41:00.270, dt.le, 1987.4999999961587
16:41:00.272, dt.rsp, -1.7640625
16:41:00.273, dt.rps, 1.0543437499993225
16:41:00.274, dt.lps, -3.2129687500019206
16:41:00.274, s.aes, -0.891499999998277
16:41:00.275, s.aest, -351787.0
16:41:00.275, s.m, -0.6373808561469868
16:41:00.276, i.jx, -1.0
16:41:00.278, i.jy, -0.8177083333333334
16:41:00.471, dt.re, -1962.5000000017849
16:41:00.472, dt.le, 2299.999999995555
16:41:00.474, dt.rsp, -1.6
16:41:00.475, dt.rps, 0.846999999999286
16:41:00.477, dt.lps, -3.270000000002223
16:41:00.477, s.aes, -0.9150000000008323
16:41:00.478, s.aest, -356245.0
16:41:00.481, s.m, -0.5572410899495117
16:41:00.482, i.jy, -1.0
16:41:00.671, dt.re, -2078.9473684204554
16:41:00.672, dt.le, 2225.0000000020236
16:41:00.673, dt.rps, 0.8004210526318178
16:41:00.675, dt.lps, -3.3074999999989885
16:41:00.676, s.aes, -0.8999999999997416
16:41:00.676, s.aest, -360684.0
16:41:00.677, s.m, -0.5650138173666547
16:41:00.872, dt.re, -112.50000000010232
16:41:00.873, dt.le, 2263.1578947361922
16:41:00.874, dt.rsp, 0.5872265966754155
16:41:00.876, dt.rps, -0.6439711286089649
16:41:00.877, dt.lps, -0.4450264769538636
16:41:00.877, s.aes, -0.8835000000008035
16:41:00.878, s.aest, -365156.0
16:41:00.878, s.m, -0.6216171419342118
16:41:00.879, i.jx, -0.12510936132983377
16:41:01.074, dt.re, 937.4999999981882
16:41:01.075, dt.le, 1537.5000000013983
16:41:01.076, dt.rsp, 0.4778652668416448
16:41:01.078, dt.rps, -0.11242257217920242
16:41:01.079, dt.lps, -0.9500251531051627
16:41:01.080, s.aes, -0.890999999998278
16:41:01.080, s.aest, -369604.0
16:41:01.081, s.m, -0.5860494922238777
16:41:01.082, i.jx, -0.16885389326334208
16:41:01.276, dt.re, -1587.5000000014438
16:41:01.277, dt.le, 2474.9999999952165
16:41:01.278, dt.rsp, -1.0657425634295714
16:41:01.280, dt.rps, 0.4520574146975853
16:41:01.281, dt.lps, -1.4317153324608347
16:41:01.281, s.aes, -0.9029999999982548
16:41:01.282, s.aest, -374067.0
16:41:01.282, s.m, -0.5774930827952303
16:41:01.283, i.jx, -0.6237970253718286
16:41:01.284, i.jy, -0.5486111111111112
16:41:01.475, dt.re, -1050.000000000955
16:41:01.476, dt.le, 2074.9999999959896
16:41:01.477, dt.rsp, -0.8860687335958005
16:41:01.478, dt.rps, 0.4837901082673345
16:41:01.480, dt.lps, -1.5809518536765463
16:41:01.481, s.aes, -0.8850000000008049
16:41:01.481, s.aest, -378497.0
16:41:01.482, s.m, -0.711994271074922
16:41:01.482, i.jx, -0.5800524934383202
16:41:01.484, i.jy, -0.6267361111111112
16:41:01.677, dt.re, -1238.0952380977046
16:41:01.679, dt.le, 1825.0000000016598
16:41:01.679, dt.rsp, -1.0376093613298338
16:41:01.681, dt.rps, 0.5631234533173487
16:41:01.682, dt.lps, -1.9638921697279537
16:41:01.683, s.aes, -0.8847619047612725
16:41:01.684, s.aest, -382973.0
16:41:01.685, s.m, -0.526145077655121
16:41:01.688, i.jx, -0.6500437445319335
16:41:01.689, i.jy, -0.6527777777777778
16:41:01.880, dt.re, -1460.5263157934237
16:41:01.882, dt.le, 2039.4736842099405
16:41:01.882, dt.rsp, -0.6986097440944882
16:41:01.884, dt.rps, 0.12837141265900853
16:41:01.885, dt.lps, -0.9893933252178647
16:41:01.886, s.aes, -0.8836842105260619
16:41:01.887, s.aest, -387416.0
16:41:01.887, s.m, -0.6099695049267503
16:41:01.888, i.jx, -0.44881889763779526
16:41:01.891, i.jy, -0.4704861111111111
16:41:02.083, dt.re, 187.50000000017053
16:41:02.084, dt.le, -37.500000000034106
16:41:02.085, dt.rsp, -0.0
16:41:02.087, dt.rps, 0.07500000000006822
16:41:02.088, dt.lps, -0.018750000000017055
16:41:02.088, s.aes, -0.8885000000008081
16:41:02.089, s.aest, -391858.0
16:41:02.089, s.m, -0.552914095962773
16:41:02.090, i.jx, -0.0
16:41:02.091, i.jy, 0.0
16:41:02.284, dt.re, 0.0
16:41:02.286, dt.le, 224.99999999956515
16:41:02.286, dt.rsp, -0.23289588801399824
16:41:02.287, dt.rps, 0.23755380577427823
16:41:02.289, dt.lps, 1.2904636898641332E-4
16:41:02.290, s.aes, -0.9278947368418388
16:41:02.290, s.aest, -396335.0
16:41:02.291, s.m, -0.44982965364763733
16:41:02.292, i.jx, -0.06386701662292213
16:41:02.293, i.jy, 0.08136482939632544
16:41:02.485, dt.re, -1850.0000000016826
16:41:02.486, dt.le, 749.9999999985505
16:41:02.487, dt.rsp, -1.7928258967629047
16:41:02.489, dt.rps, 1.0886824146974898
16:41:02.490, dt.lps, -0.4959886264224219
16:41:02.490, s.aes, -0.8735000000007944
16:41:02.491, s.aest, -400803.0
16:41:02.492, s.m, -0.6734866423374133
16:41:02.492, i.jx, -0.4925634295713036
16:41:02.495, i.jy, 0.6237970253718286
16:41:02.686, dt.re, -1473.6842105258925
16:41:02.687, dt.le, 847.2222222235279
16:41:02.687, dt.rsp, -1.616972878390201
16:41:02.689, dt.rps, 1.059838651747648
16:41:02.690, dt.lps, 0.5182392825903293
16:41:02.691, s.aes, -0.8938888888902664
16:41:02.692, s.aest, -405247.0
16:41:02.693, s.m, -0.6186630689713438
16:41:02.694, i.jx, -0.3088363954505687
16:41:02.696, i.jy, 0.9387576552930883
16:41:02.887, dt.re, -1285.7142857168471
16:41:02.889, dt.le, -345.23809523784854
16:41:02.889, dt.rsp, -1.3063867016622923
16:41:02.891, dt.rps, 0.8182287214087993
16:41:02.892, dt.lps, 0.4281333583303323
16:41:02.893, s.aes, -0.877619047620796
16:41:02.894, s.aest, -409693.0
16:41:02.896, s.m, -0.6918770435039806
16:41:02.899, i.jx, -0.16885389326334208
16:41:02.900, i.jy, 0.9825021872265967
16:41:03.088, dt.re, -785.7142857137243
16:41:03.089, dt.le, -1187.50000000108
16:41:03.090, dt.rsp, -0.9
16:41:03.092, dt.rps, 0.6037142857145104
16:41:03.093, dt.lps, 0.57624999999946
16:41:03.094, s.aes, -0.8876190476184134
16:41:03.094, s.aest, -414157.0
16:41:03.096, s.m, -0.5074598708536596
16:41:03.097, i.jx, -0.0
16:41:03.099, i.jy, 1.0
16:41:03.289, dt.re, -710.5263157913953
16:41:03.290, dt.le, -499.99999999903366
16:41:03.291, dt.rsp, -1.1034120734908137
16:41:03.293, dt.rps, 0.8412697886440718
16:41:03.294, dt.lps, 0.6555643044624255
16:41:03.294, s.aes, -0.8973684210523739
16:41:03.295, s.aest, -418564.0
16:41:03.296, s.m, -0.5888104509969871
16:41:03.297, i.jx, -0.08136482939632544
16:41:03.490, dt.re, -1000.0000000002408
16:41:03.491, dt.le, -691.1764705884017
16:41:03.494, dt.rps, 0.7254803149605338
16:41:03.495, dt.lps, 0.5599760691677417
16:41:03.496, s.aes, -0.8905882352913542
16:41:03.496, s.aest, -423013.0
16:41:03.497, s.m, -0.565372265695949
16:41:03.692, dt.re, -812.500000000739
16:41:03.693, dt.le, -1000.0000000009095
16:41:03.694, dt.rsp, -0.6433084536307963
16:41:03.696, dt.rps, 0.3311746227031166
16:41:03.697, dt.lps, 0.7989746008306913
16:41:03.698, s.aes, -0.8528571428565335
16:41:03.699, s.aest, -427459.0
16:41:03.700, s.m, -0.6891592726125492
16:41:03.701, so.sbrun, true
16:41:03.703, so.sbu, true
16:41:03.704, so.su, true
16:41:03.705, i.jx, 0.07118055555555555
16:41:03.706, i.jy, 0.9125109361329834
16:41:03.707, i.su, true
16:41:03.892, dt.re, 50.000000000045475
16:41:03.893, dt.le, -1287.500000001171
16:41:03.894, dt.rsp, 0.6140324256342958
16:41:03.896, dt.rps, -0.6063130741469636
16:41:03.898, dt.lps, 0.7133897911192746
16:41:03.898, s.aes, -0.889500000000809
16:41:03.900, s.aest, -431910.0
16:41:03.902, s.m, -0.6558949106287237
16:41:03.904, i.jx, 0.33159722222222227
16:41:03.905, i.jy, 0.23884514435695536
16:41:03.906, i.su, false
16:41:04.094, dt.re, 1592.1052631574375
16:41:04.095, dt.le, -1725.0000000015689
16:41:04.096, dt.rsp, 1.4446385608048995
16:41:04.098, dt.rps, -0.8366892267580226
16:41:04.099, dt.lps, 1.6153726487306241
16:41:04.100, s.aes, -0.9068421052628974
16:41:04.101, s.aest, -436327.0
16:41:04.102, s.m, -0.6355512659910965
16:41:04.103, i.jx, 0.670138888888889
16:41:04.106, i.jy, 0.2563429571303587
16:41:04.296, dt.re, 1499.9999999989282
16:41:04.297, dt.le, -2137.499999995869
16:41:04.298, dt.rsp, 1.2990649606299214
16:41:04.300, dt.rps, -0.7250462598429486
16:41:04.301, dt.lps, 1.7112155511831675
16:41:04.302, s.aes, -0.8661904761898571
16:41:04.304, s.aest, -440793.0
16:41:04.305, s.m, -0.613788606212549
16:41:04.307, i.jx, 0.6875
16:41:04.309, i.jy, 0.4663167104111986
16:41:04.496, dt.re, 1975.0000000017963
16:41:04.498, dt.le, -2184.210526315162
16:41:04.509, dt.rsp, 1.8272569444444444
16:41:04.512, dt.rps, -1.073802083332615
16:41:04.514, dt.lps, 1.2833287646201967
16:41:04.515, s.aes, -0.8540000000007768
16:41:04.516, s.aest, -445239.0
16:41:04.521, s.m, -0.7086260554854289
16:41:04.525, i.jx, 0.7309027777777778
16:41:04.527, i.jy, 0.0
16:41:04.698, dt.re, 2289.4736842098687
16:41:04.699, dt.le, -2312.500000002103
16:41:04.700, dt.rsp, 1.6753472222222223
16:41:04.702, dt.rps, -0.7930646929827194
16:41:04.703, dt.lps, 1.0217013888878375
16:41:04.703, s.aes, -0.9115789473681593
16:41:04.704, s.aest, -449681.0
16:41:04.704, s.m, -0.526313685281717
16:41:04.705, i.jx, 0.670138888888889
16:41:04.899, dt.re, 2285.7142857126523
16:41:04.900, dt.le, -2412.4999999953375
16:41:04.901, dt.rsp, 1.9303819444444443
16:41:04.903, dt.rps, -1.0547038690482724
16:41:04.904, dt.lps, 1.035121527780109
16:41:04.905, s.aes, -0.8647619047612869
16:41:04.905, s.aest, -454177.0
16:41:04.906, s.m, -0.5874891483997035
16:41:04.906, i.jx, 0.7309027777777778
16:41:04.907, i.jy, -0.11458333333333333
16:41:05.101, dt.re, 2486.8421052624435
16:41:05.102, dt.le, -2194.4444444408964
16:41:05.103, dt.rsp, 2.1725694444444446
16:41:05.104, dt.rps, -1.221283991228356
16:41:05.105, dt.lps, 0.8293055555573295
16:41:05.106, s.aes, -0.9333333333347718
16:41:05.107, s.aest, -458650.0
16:41:05.107, s.m, -0.4629569032035834
16:41:05.108, i.jy, -0.3836805555555556
16:41:05.303, dt.re, 2406.249999997059
16:41:05.304, dt.le, -2156.2499999973647
16:41:05.305, dt.rsp, 2.1690972222222222
16:41:05.306, dt.rps, -1.2499791666678433
16:41:05.307, dt.lps, 0.45795138889020653
16:41:05.307, s.aes, -0.8537499999989566
16:41:05.308, s.aest, -463076.0
16:41:05.309, s.m, -0.7057721403861397
16:41:05.311, i.jx, 0.670138888888889
16:41:05.312, i.jy, -0.5486111111111112
16:41:05.504, dt.re, 2368.421052630899
16:41:05.505, dt.le, -1828.9473684205273
16:41:05.506, dt.rsp, 1.61875
16:41:05.508, dt.rps, -0.7037565789476405
16:41:05.508, dt.lps, 0.4342763157897366
16:41:05.509, s.aes, -0.8721052631576443
16:41:05.510, s.aest, -467559.0
16:41:05.511, s.m, -0.5781907102446403
16:41:05.512, i.jx, 0.53125
16:41:05.514, i.jy, -0.3229166666666667
16:41:05.706, dt.re, 2025.0000000018417
16:41:05.708, dt.le, -2062.500000001876
16:41:05.708, dt.rsp, 1.4366319444444444
16:41:05.711, dt.rps, -0.6553645833325966
16:41:05.711, dt.lps, 0.8363715277768399
16:41:05.712, s.aes, -0.8825000000008026
16:41:05.713, s.aest, -472027.0
16:41:05.714, s.m, -0.5872812930481814
16:41:05.714, i.jx, 0.5746527777777778
16:41:05.716, i.jy, 0.0
16:41:05.907, dt.re, 1411.7647058826929
16:41:05.908, dt.le, -1852.9411764710344
16:41:05.908, dt.rsp, 0.40930801618547696
16:41:05.911, dt.rps, 0.14721170584389068
16:41:05.912, dt.lps, 0.6968109351678075
