09:30:39.557, spid.vsp, 0.0
09:30:39.562, r.s, Disabled
09:30:48.124, dt.re, 0.0
09:30:48.130, dt.le, -0.02825114134611038
09:30:48.142, dt.rsp, -0.0
09:30:48.150, dt.rps, 0.0
09:30:48.157, dt.lps, -1.412557067305519E-5
09:30:48.165, l.sl, true
09:30:48.171, lms.s, false
09:30:48.180, s.sp, 0.0
09:30:48.184, s.aes, 0.0
09:30:48.188, s.aest, 0.0
09:30:48.192, s.m, 0.0
09:30:48.197, s.hf, false
09:30:48.202, s.sf, false
09:30:48.206, so.sbrun, false
09:30:48.208, so.sbu, false
09:30:48.212, so.lbu, false
09:30:48.214, so.fbe, false
09:30:48.218, so.su, false
09:30:48.221, so.lu, false
09:30:48.226, so.fe, false
09:30:48.230, i.ljs, 0.0
09:30:48.234, i.rjs, 0.0
09:30:48.236, i.jx, -0.0
09:30:48.240, i.jy, 0.0
09:30:48.242, i.ld, false
09:30:48.246, i.lu, false
09:30:48.248, i.sd, false
09:30:48.252, i.su, false
09:30:48.254, i.ssd, false
09:30:48.257, i.ssu, false
09:30:48.260, i.sf, false
09:30:48.263, r.s, Teleop
09:30:48.326, dt.le, 0.0
09:30:48.329, dt.lps, 0.0
09:31:33.955, so.sbrun, true
09:31:33.957, so.sbu, true
09:31:33.962, so.su, true
09:31:33.967, i.su, true
09:31:34.155, i.su, false
09:31:34.555, i.su, true
09:31:34.755, i.su, false
09:31:34.955, i.su, true
09:31:35.156, i.su, false
09:31:35.355, i.su, true
09:31:35.556, i.su, false
09:31:35.755, i.su, true
09:31:35.956, i.su, false
09:31:36.157, i.su, true
09:31:36.356, i.su, false
09:31:36.556, i.su, true
09:31:36.756, i.su, false
09:31:39.556, so.lbu, true
09:31:39.559, so.lu, true
09:32:01.491, r.s, Disabled
09:32:53.852, r.s, Teleop
09:32:53.854, s.aest, -75.0
09:32:53.859, s.m, 1.05980596245297E-4
09:32:53.860, so.sbrun, false
09:32:54.053, s.m, 2.9936895313558716E-6
09:32:54.253, s.m, 8.456431957984425E-8
09:32:54.453, s.m, 2.3887327229832058E-9
09:32:54.653, s.m, 6.747578707191287E-11
09:32:54.854, s.m, 1.9060239754609555E-12
09:32:55.054, s.m, 5.384045970683029E-14
09:32:55.254, s.m, 1.520859726196134E-15
09:32:55.455, s.m, 4.296052298513246E-17
09:32:55.655, s.m, 1.2135284427395504E-18
09:32:55.856, s.m, 3.4279174903143646E-20
09:32:56.056, s.m, 9.683018466280047E-22
09:32:56.256, s.m, 2.735213052334052E-23
09:32:56.457, s.m, 7.72629988026111E-25
09:32:56.657, s.m, 2.1824884825254264E-26
09:32:56.861, s.m, 6.164989775410017E-28
09:32:57.065, s.m, 1.7414570218913977E-29
09:32:57.266, s.m, 4.9191850588157074E-31
09:32:57.467, s.m, 1.389548024366046E-32
09:32:57.667, s.m, 3.925129241802566E-34
09:32:57.867, s.m, 1.1087518599353605E-35
09:32:58.067, s.m, 3.131949577144539E-37
09:32:58.266, s.m, 8.846982366593477E-39
09:32:58.467, s.m, 2.4990535469021E-40
09:32:58.667, s.m, 7.059207729255035E-42
