14:11:39.804, so.fe, false
14:11:39.808, so.su, false
14:11:39.814, s.sf, false
14:11:39.821, spid.nto, false
14:11:39.827, r.s, Disabled
14:11:39.833, lms.s, false
14:11:39.837, i.jy, 0.0
14:11:39.843, i.jx, -0.0
14:11:39.849, dt.rps, 0.0
14:11:39.854, spid.vsp, -0.94
14:11:39.861, dt.rsp, -0.0
14:11:39.867, i.ld, false
14:11:39.873, s.aest, -1486453.0
14:11:39.879, i.su, false
14:11:39.885, i.ssu, false
14:11:39.892, s.hf, false
14:11:39.898, i.ljs, 0.0
14:11:39.902, dt.le, 0.0
14:11:39.905, dt.re, 0.0
14:11:39.911, i.sf, false
14:11:39.919, so.lu, false
14:11:39.925, i.sd, false
14:11:39.928, i.ssd, false
14:11:39.934, so.sbrun, true
14:11:39.941, so.sbu, false
14:11:39.943, s.m, -6.492692310456547E-106
14:11:39.949, i.rjs, 0.0
14:11:39.955, dt.lps, 0.0
14:11:39.957, s.aes, 0.0
14:11:39.962, so.lbu, false
14:11:39.964, s.sp, 0.0
14:11:39.970, so.fbe, false
14:11:39.972, i.lu, false
14:11:39.978, l.sl, true
14:15:35.491, so.fe, false
14:15:35.501, so.su, false
14:15:35.503, s.sf, false
14:15:35.504, spid.nto, false
14:15:35.506, r.s, Disabled
14:15:35.508, lms.s, false
14:15:35.509, i.jy, 0.0
14:15:35.511, i.jx, -0.0
14:15:35.513, dt.rps, 0.0
14:15:35.514, spid.vsp, 0.0
14:15:35.516, dt.rsp, -0.0
14:15:35.517, i.ld, false
14:15:35.519, s.aest, -1486453.0
14:15:35.523, i.su, false
14:15:35.524, i.ssu, false
14:15:35.532, s.hf, false
14:15:35.533, i.ljs, 0.0
14:15:35.535, dt.le, 0.0
14:15:35.536, dt.re, 0.0
14:15:35.538, i.sf, false
14:15:35.539, i.sd, false
14:15:35.541, so.lu, false
14:15:35.542, i.ssd, false
14:15:35.544, so.sbu, false
14:15:35.545, so.sbrun, true
14:15:35.547, i.rjs, 0.0
14:15:35.551, s.m, -6.492692310456547E-106
14:15:35.555, s.aes, 0.0
14:15:35.557, dt.lps, 0.0
14:15:35.559, so.lbu, false
14:15:35.561, so.fbe, false
14:15:35.565, s.sp, 0.0
14:15:35.567, i.lu, false
14:15:35.568, l.sl, true
14:15:35.591, r.s, Disabled
14:15:39.503, s.aest, 0.0
14:15:39.505, s.m, 0.0
14:15:41.104, s.sp, -0.92
