11:23:13.747, so.fe, false
11:23:13.751, so.su, true
11:23:13.756, s.sf, false
11:23:13.759, r.s, Disabled
11:23:13.765, i.jy, 0.0
11:23:13.771, lms.s, false
11:23:13.777, i.jx, -0.0
11:23:13.784, dt.rps, 0.0
11:23:13.790, spid.vsp, 0.0
11:23:13.796, dt.rsp, -0.0
11:23:13.802, i.ld, false
11:23:13.805, i.su, false
11:23:13.811, s.aest, -104316.0
11:23:13.817, i.ssu, false
11:23:13.820, s.hf, false
11:23:13.825, i.ljs, 0.0
11:23:13.831, dt.le, 0.0
11:23:13.833, dt.re, 0.0
11:23:13.839, i.sf, false
11:23:13.842, i.sd, false
11:23:13.845, so.lu, false
11:23:13.851, i.ssd, false
11:23:13.854, so.sbu, true
11:23:13.861, so.sbrun, true
11:23:13.867, i.rjs, 0.0
11:23:13.869, s.m, -0.39278168518345413
11:23:13.874, s.aes, -0.9405263157895553
11:23:13.877, dt.lps, 0.0
11:23:13.882, so.lbu, false
11:23:13.884, so.fbe, false
11:23:13.888, s.sp, -0.92
11:23:13.890, i.lu, false
11:23:13.895, l.sl, true
11:23:13.899, s.aes, -0.8881818181817367
11:23:13.910, s.aest, -109263.0
11:23:13.915, s.m, -0.5919852388390046
11:23:14.053, s.aes, -0.9000000000000192
11:23:14.055, s.aest, -113713.0
11:23:14.059, s.m, -0.49799279968123666
11:23:14.254, s.aes, -0.8965000000000191
11:23:14.257, s.aest, -118185.0
11:23:14.261, s.m, -0.5588774047459756
11:23:14.454, s.aes, -0.8845000000000189
11:23:14.456, s.aest, -122658.0
11:23:14.460, s.m, -0.5891371314796816
11:23:14.654, s.aes, -0.8925000000000191
11:23:14.656, s.aest, -127129.0
11:23:14.661, s.m, -0.5830727631613736
11:23:14.854, s.aes, -0.9294736842104331
11:23:14.856, s.aest, -131597.0
11:23:14.860, s.m, -0.4250647959652306
11:23:15.054, s.aes, -0.867142857142971
11:23:15.056, s.aest, -136078.0
11:23:15.060, s.m, -0.5901559678204976
11:23:15.062, so.fbe, true
11:23:15.067, so.fe, true
11:23:15.069, i.sf, true
11:23:15.254, s.aes, -0.9050000000000193
11:23:15.256, s.aest, -140556.0
11:23:15.261, s.m, -0.4890174811677953
11:23:15.454, s.aes, -0.8820000000000188
11:23:15.457, s.aest, -145020.0
11:23:15.459, s.m, -0.6030500996018892
11:23:15.463, so.fbe, false
11:23:15.465, so.fe, false
11:23:15.467, i.sf, false
11:23:15.657, s.aes, -0.9095000000000194
11:23:15.660, s.aest, -149499.0
11:23:15.662, s.m, -0.5028500599403487
11:23:15.857, s.aes, -0.8860000000000189
11:23:15.860, s.aest, -153968.0
11:23:15.864, s.m, -0.5703432729244742
11:23:16.057, s.aes, -0.8925000000000191
11:23:16.060, s.aest, -158447.0
11:23:16.064, s.m, -0.5280519291631736
11:23:16.262, s.aes, -0.9080000000000193
11:23:16.264, s.aest, -162911.0
11:23:16.267, s.m, -0.5593511191172292
11:23:16.462, s.aes, -0.8900000000000189
11:23:16.464, s.aest, -167391.0
11:23:16.468, s.m, -0.583249615829427
11:23:16.662, s.aes, -0.8995000000000192
11:23:16.664, s.aest, -171865.0
11:23:16.669, s.m, -0.5323534028795948
11:23:16.862, s.aes, -0.8865000000000189
11:23:16.864, s.aest, -176339.0
11:23:16.868, s.m, -0.5601175034956577
11:23:17.062, s.aes, -0.8985000000000192
11:23:17.064, s.aest, -180811.0
11:23:17.067, s.m, -0.5479084676359871
11:23:17.262, s.aes, -0.9050000000000193
11:23:17.264, s.aest, -185283.0
11:23:17.268, s.m, -0.5270578301363003
11:23:17.463, s.aes, -0.9010000000000192
11:23:17.464, s.aest, -189756.0
11:23:17.469, s.m, -0.5440084477517049
11:23:17.470, so.fbe, true
11:23:17.475, so.fe, true
11:23:17.476, i.sf, true
11:23:17.664, s.aes, -0.8845000000000189
11:23:17.665, s.aest, -194225.0
11:23:17.670, s.m, -0.5745006253228403
11:23:17.671, so.sbu, false
11:23:17.677, so.fbe, false
11:23:17.679, so.su, false
11:23:17.681, so.fe, false
11:23:17.684, i.sf, false
11:23:17.864, s.aes, -0.8965000000000191
11:23:17.866, s.aest, -198701.0
11:23:17.870, s.m, -0.5525660568423391
11:23:18.064, s.aes, -0.8980000000000192
11:23:18.066, s.aest, -203172.0
11:23:18.070, s.m, -0.5506133479342443
11:23:18.264, s.aes, -0.8845000000000189
11:23:18.266, s.aest, -207638.0
11:23:18.270, s.m, -0.5838979518605083
11:23:18.464, s.aes, -0.8970000000000191
11:23:18.466, s.aest, -212116.0
11:23:18.470, s.m, -0.5405496338573103
11:23:21.364, r.s, Teleop
11:23:21.465, s.aes, -0.7778947368421727
11:23:21.467, s.aest, -268239.0
11:23:21.471, s.m, -2.624410858093488
11:23:21.473, so.sbrun, false
11:23:21.665, s.aes, -0.9573684210527147
11:23:21.667, s.aest, -272613.0
11:23:21.671, s.m, -0.31285729444886967
11:23:21.865, s.aes, -0.8957894736841208
11:23:21.867, s.aest, -277105.0
11:23:21.870, s.m, -0.6634804576495171
11:23:22.065, s.aes, -0.9121052631578033
11:23:22.066, s.aest, -281591.0
11:23:22.070, s.m, -0.49508636932680017
11:23:22.265, s.aes, -0.9052631578948154
11:23:22.267, s.aest, -286056.0
11:23:22.270, s.m, -0.5402542549122682
11:23:22.465, s.aes, -0.907894736842184
11:23:22.467, s.aest, -290527.0
11:23:22.470, s.m, -0.562741581560249
11:23:22.665, s.aes, -0.91578947368429
11:23:22.667, s.aest, -295004.0
11:23:22.671, s.m, -0.5159799286734524
11:23:22.865, s.aes, -0.8999999999999098
11:23:22.867, s.aest, -299471.0
11:23:22.868, s.m, -0.5539332096157413
11:23:23.065, s.aes, -0.8968421052630681
11:23:23.067, s.aest, -303942.0
11:23:23.068, s.m, -0.5664275644565769
11:23:23.265, s.aes, -0.9105263157895528
11:23:23.266, s.aest, -308418.0
11:23:23.268, s.m, -0.5135897411822989
11:23:23.465, s.aes, -0.9126315789474475
11:23:23.466, s.aest, -312887.0
11:23:23.468, s.m, -0.5374192764193522
11:23:23.665, s.aes, -0.9021052631579729
11:23:23.667, s.aest, -317359.0
11:23:23.671, s.m, -0.5313702106240907
11:23:23.865, s.aes, -0.9110526315788561
11:23:23.867, s.aest, -321828.0
11:23:23.868, s.m, -0.5396966873050733
11:23:24.065, s.aes, -0.9042105263156988
11:23:24.066, s.aest, -326300.0
11:23:24.070, s.m, -0.5334460844814439
11:23:24.265, s.aes, -0.9000000000000782
11:23:24.267, s.aest, -330765.0
11:23:24.268, s.m, -0.5495309566154684
11:23:24.465, s.aes, -0.9094736842106053
11:23:24.467, s.aest, -335238.0
11:23:24.468, s.m, -0.5413479448677863
11:23:24.665, s.aes, -0.9068421052632366
11:23:24.667, s.aest, -339708.0
11:23:24.668, s.m, -0.5271367328283486
11:23:24.865, s.aes, -0.8978947368421832
11:23:24.866, s.aest, -344169.0
11:23:24.867, s.m, -0.5931847689586084
11:23:25.065, s.aes, -0.9142105263158687
11:23:25.067, s.aest, -348650.0
11:23:25.068, s.m, -0.506390533697584
11:23:25.265, s.aes, -0.9094736842106053
11:23:25.266, s.aest, -353116.0
11:23:25.268, s.m, -0.5096844632374796
11:23:25.465, s.aes, -0.9105263157892123
11:23:25.477, s.aest, -357576.0
11:23:25.486, s.m, -0.5325282754500023
11:23:25.665, s.aes, -0.9094736842106053
11:23:25.666, s.aest, -362043.0
11:23:25.667, s.m, -0.5455053904861634
11:23:25.865, s.aes, -0.9152631578948163
11:23:25.866, s.aest, -366518.0
11:23:25.870, s.m, -0.4784111624318466
11:23:26.065, s.aes, -0.9074999999998581
11:23:26.066, s.aest, -371002.0
11:23:26.067, s.m, -0.5523935540199655
11:23:26.265, s.aes, -0.8921052631579721
11:23:26.273, s.aest, -375457.0
11:23:26.276, s.m, -0.5297006303128292
11:23:26.465, s.aes, -0.9194736842102623
11:23:26.466, s.aest, -379922.0
11:23:26.467, s.m, -0.49739195632795596
11:23:26.665, s.aes, -0.8879999999998611
11:23:26.666, s.aest, -384401.0
11:23:26.669, s.m, -0.5702928796414035
11:23:26.865, s.aes, -0.9220000000001835
11:23:26.866, s.aest, -388880.0
11:23:26.867, s.m, -0.4904502773475379
11:23:27.065, s.aes, -0.9057894736842891
11:23:27.066, s.aest, -393330.0
11:23:27.067, s.m, -0.5080404558211885
11:23:27.265, s.aes, -0.8815000000001754
11:23:27.266, s.aest, -397797.0
11:23:27.267, s.m, -0.6349207234251153
11:23:27.465, s.aes, -0.9126315789471063
11:23:27.466, s.aest, -402268.0
11:23:27.467, s.m, -0.4908735154813476
11:23:27.665, s.aes, -0.8879999999998611
11:23:27.666, s.aest, -406740.0
11:23:27.668, s.m, -0.5957892002918342
11:23:27.865, s.aes, -0.8960000000001782
11:23:27.866, s.aest, -411211.0
11:23:27.869, s.m, -0.5700952930610729
11:23:28.065, s.aes, -0.9200000000000799
11:23:28.066, s.aest, -415663.0
11:23:28.069, s.m, -0.5207196860912372
11:23:28.265, s.aes, -0.9021052631579729
11:23:28.266, s.aest, -420128.0
11:23:28.268, s.m, -0.5189021958920202
11:23:28.465, s.aes, -0.9142105263155269
11:23:28.466, s.aest, -424602.0
11:23:28.469, s.m, -0.4704763072178812
11:23:28.665, s.aes, -0.9005263157895519
11:23:28.666, s.aest, -429065.0
11:23:28.669, s.m, -0.5433616791688437
11:23:28.865, s.aes, -0.9057894736842891
11:23:28.866, s.aest, -433540.0
11:23:28.869, s.m, -0.48702601406693247
11:23:29.066, s.aes, -0.8874999999998613
11:23:29.067, s.aest, -438013.0
11:23:29.068, s.m, -0.5582493488746132
11:23:29.265, s.aes, -0.9115789473685001
11:23:29.267, s.aest, -442473.0
11:23:29.272, s.m, -0.4709601234722686
