14:14:59.819, spid.vsp, 0.0
14:14:59.823, r.s, Disabled
14:15:59.502, dt.re, 0.03305402680681574
14:15:59.510, dt.le, -0.12396079533246285
14:15:59.520, dt.rsp, -0.0
14:15:59.524, dt.rps, 1.3221610722726296E-5
14:15:59.529, dt.lps, -6.198039766623142E-5
14:15:59.536, l.sl, true
14:15:59.543, lms.s, false
14:15:59.551, s.sp, 0.0
14:15:59.556, s.aes, 0.0
14:15:59.567, s.aest, 0.0
14:15:59.573, s.m, 0.0
14:15:59.580, s.hf, false
14:15:59.586, s.sf, false
14:15:59.590, so.sbrun, false
14:15:59.595, so.sbu, false
14:15:59.603, so.lbu, false
14:15:59.611, so.fbe, false
14:15:59.617, so.su, false
14:15:59.621, so.lu, false
14:15:59.627, so.fe, false
14:15:59.630, i.ljs, 0.0
14:15:59.635, i.rjs, 0.0
14:15:59.637, i.jx, -0.0
14:15:59.642, i.jy, 0.0
14:15:59.645, i.ld, false
14:15:59.650, i.lu, false
14:15:59.653, i.sd, false
14:15:59.658, i.su, false
14:15:59.660, i.ssd, false
14:15:59.664, i.ssu, false
14:15:59.667, i.sf, false
14:15:59.672, r.s, Teleop
14:15:59.702, dt.re, 0.0
14:15:59.705, dt.le, 0.0
14:15:59.709, dt.rps, 0.0
14:15:59.711, dt.lps, 0.0
14:16:31.529, dt.rsp, 0.0015624999999999944
14:16:31.531, dt.rps, -0.0015937499999999943
14:16:31.535, dt.lps, -0.0020312499999999927
14:16:31.537, i.jy, -0.001736111111111105
14:16:31.730, dt.rsp, 0.029340277777777757
14:16:31.731, dt.rps, -0.02992708333333331
14:16:31.735, dt.lps, -0.026857638888888903
14:16:31.737, i.jx, 0.001736111111111105
14:16:31.741, i.jy, -0.02777777777777777
14:16:31.931, dt.rsp, -0.0
14:16:31.932, dt.rps, 0.0
14:16:31.936, dt.lps, 0.0
14:16:31.938, i.jx, -0.0
14:16:31.942, i.jy, 0.0
14:16:48.944, dt.rsp, 0.040624999999999994
14:16:48.945, dt.rps, -0.0414375
14:16:48.949, dt.lps, -0.0528125
14:16:48.951, i.jy, -0.04513888888888888
14:16:49.144, dt.le, 24.99999999998721
14:16:49.145, dt.rsp, 0.16996527777777776
14:16:49.149, dt.rps, -0.17336458333333332
14:16:49.150, dt.lps, -0.19717013888889529
14:16:49.152, i.jx, 0.001736111111111105
14:16:49.155, i.jy, -0.18402777777777776
14:16:49.345, dt.re, 65.78947368424083
14:16:49.347, dt.le, 50.00000000000995
14:16:49.350, dt.rsp, 0.32881944444444444
14:16:49.351, dt.rps, -0.30908004385963705
14:16:49.353, dt.lps, -0.2219097222222173
14:16:49.356, i.jx, 0.02777777777777777
14:16:49.358, i.jy, -0.2881944444444445
14:16:49.545, dt.re, 150.00000000002984
14:16:49.547, dt.le, 75.00000000001492
