11:38:47.102, so.fe, false
11:38:47.105, so.su, true
11:38:47.110, s.sf, false
11:38:47.112, r.s, Disabled
11:38:47.114, i.jy, 0.0
11:38:47.117, lms.s, false
11:38:47.119, i.jx, -0.0
11:38:47.121, dt.rps, 0.0
11:38:47.124, spid.vsp, 0.0
11:38:47.127, dt.rsp, -0.0
11:38:47.129, i.ld, false
11:38:47.132, i.su, false
11:38:47.135, i.ssu, false
11:38:47.138, s.hf, false
11:38:47.140, i.ljs, 0.0
11:38:47.143, dt.le, 0.0
11:38:47.146, dt.re, 0.0
11:38:47.148, i.sf, false
11:38:47.151, i.sd, false
11:38:47.154, so.lu, false
11:38:47.156, i.ssd, false
11:38:47.159, so.sbu, true
11:38:47.161, so.sbrun, true
11:38:47.163, i.rjs, 0.0
11:38:47.166, s.m, 0.0
11:38:47.168, s.aes, 0.0
11:38:47.171, dt.lps, 0.0
11:38:47.174, so.lbu, false
11:38:47.177, so.fbe, false
11:38:47.180, s.sp, 0.0
11:38:47.183, i.lu, false
11:38:47.185, l.sl, true
11:39:37.202, r.s, Teleop
11:39:37.215, so.sbrun, false
11:39:39.804, so.sbrun, true
11:39:39.809, so.fbe, true
11:39:39.814, so.fe, true
11:39:39.819, i.sf, true
11:39:40.005, s.aes, 625.0000000005684
11:39:40.013, s.m, -0.14967642162984215
11:39:40.017, so.fbe, false
11:39:40.025, so.fe, false
11:39:40.031, i.sf, false
11:39:40.205, s.aes, 112.50000000010232
11:39:40.211, s.m, -0.04125617594102293
11:39:40.406, s.aes, 0.0
11:39:40.410, s.m, -0.028555394057833323
11:39:40.605, s.m, -0.015950977977373604
11:39:40.805, s.m, -4.5057564759521214E-4
11:39:41.005, s.m, -1.2727646824779373E-5
11:39:41.205, s.m, -3.595245206013611E-7
11:39:41.405, s.m, -1.0155677847847508E-8
11:39:41.606, s.m, -2.8687276288345065E-10
11:39:41.806, s.m, -8.103445512682063E-12
11:39:42.007, s.m, -2.2890227889527965E-13
11:39:42.207, s.sp, -0.25
11:39:42.211, s.aes, -7487.499999985529
11:39:42.217, s.m, -0.5752705081261638
11:39:42.407, s.sp, -0.5
11:39:42.411, s.aes, -14525.000000013211
11:39:42.416, s.m, -0.004803992512226615
11:39:42.608, s.sp, -0.75
11:39:42.611, s.aes, -19562.500000017793
11:39:42.616, s.m, -0.44258771473669734
11:39:42.808, s.aes, -17550.000000015963
11:39:42.811, s.m, -0.5702924977836156
11:39:43.009, s.aes, -18449.99999996434
11:39:43.012, s.m, -0.31857834976878807
11:39:43.209, s.sp, -0.8
11:39:43.213, s.aes, -18637.49999996398
11:39:43.217, s.m, -1.082673881456436
11:39:43.221, i.ssu, true
11:39:43.409, s.aes, -19250.00000001751
11:39:43.413, s.m, -0.3277290152368151
11:39:43.417, i.ssu, false
11:39:43.610, s.aes, -19675.000000017895
11:39:43.614, s.m, -0.4301240157945103
11:39:43.810, s.aes, -19300.000000017553
11:39:43.814, s.m, -0.5122362469953332
11:39:44.011, s.aes, -19424.999999962456
11:39:44.014, s.m, -0.43163742472300876
11:39:44.211, s.aes, -19537.49999996224
11:39:44.215, s.m, -0.4551986049431398
11:39:44.411, s.sp, -0.82
11:39:44.414, s.aes, -20175.00000001835
11:39:44.418, s.m, -0.3820432567599582
11:39:44.614, s.sp, -0.85
11:39:44.618, s.aes, -20987.50000001909
11:39:44.621, s.m, -0.4019137498451819
11:39:44.824, dt.re, -12.500000000011369
11:39:44.827, dt.rps, -0.005000000000004548
11:39:44.831, s.aes, -20575.000000018714
11:39:44.835, s.m, -0.5794475770434219
11:39:44.839, so.fbe, true
11:39:44.842, so.fe, true
11:39:44.845, i.sf, true
11:39:45.025, dt.le, 12.500000000011369
11:39:45.028, dt.lps, 0.006250000000005684
11:39:45.032, s.aes, -20624.99999996014
11:39:45.038, s.m, -0.500840018823008
11:39:45.042, so.fbe, false
11:39:45.045, so.fe, false
11:39:45.048, i.sf, false
11:39:45.225, dt.re, 0.0
11:39:45.229, dt.le, 0.0
11:39:45.233, dt.rps, 0.0
11:39:45.236, dt.lps, 0.0
11:39:45.241, s.aes, -19999.999999985706
11:39:45.244, s.m, -0.5379127254691066
11:39:45.426, s.aes, -20462.500000018612
11:39:45.429, s.m, -0.5122483945742115
11:39:45.626, s.aes, -20700.000000018827
11:39:45.630, s.m, -0.5027508332473044
11:39:45.634, so.fbe, true
11:39:45.638, so.fe, true
11:39:45.643, i.sf, true
11:39:45.827, dt.le, -12.499999999975842
11:39:45.831, dt.lps, -0.006249999999987921
11:39:45.836, s.aes, -20874.999999959655
