time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.aest, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.nto, spid.vsp
91821, , , , , , , , , , , , , true, , , , , , , -0.8945000000001779, -85414.0, , -0.5572073738107538, , , true, true, , , , , , , 
92021, -12.500000000002487, -0.006250000000001243, 12.500000000002487, 0.005000000000000995, , , , , , , , , , , , , , , , -0.7844999999995986, -89411.0, , -2.133210873551518, , , , , , , , , , , 
92221, 12.499999999993605, , 0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
92321, , 0.006249999999996802, , 0.0, , , , , , , , , false, , , , , , , -0.9485000000001887, -93820.0, , -0.2651301533051101, , , false, false, , , , , , , 
92421, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.8875000000001765, -98292.0, , -0.6730392521146187, , , , , , , , , , , 
92621, , , , , , , , , , , , , , , , , , , , -0.8965000000001784, -102777.0, , -0.5115475732183277, , , , , , , , , , , 
92821, , , , , , , , , , , , , , , , , , , , -0.8875000000001765, -107242.0, , -0.5771562915083795, , , , , , , , , , , 
93021, , , , , , , , , , , , , , , , , , , , -0.9019999999995385, -111720.0, , -0.5169193506054526, , , , , , , , , , , 
93221, , , , , , , , , , , , , , , , , , , , -0.90450000000018, -116189.0, , -0.5303232200431485, , , , , , , , , , , 
93421, , , , , , , , , , , , , , , , , , , , -0.8975000000001786, -120656.0, , -0.5629213906187234, , , , , , , , , , , 
93621, , , , , , , , , , , , , , , , , , , , -0.9005000000001792, -125129.0, , -0.5480604305537763, , , , , , , , , , , 
93821, , , , , , , , , , , , , , , , , , , , -0.8905000000001771, -129600.0, , -0.5641507827145561, , , , , , , , , , , 
94021, , , , , , , , , , , , , , , , , , , , -0.9044999999995372, -134071.0, , -0.5298683157435881, , , , , , , , , , , 
94221, 12.499999999993605, 0.006249999999996802, -12.499999999993605, -0.004999999999997442, , , , , , , , , , , , , , , , -0.7025000000001397, -138278.0, , -2.033111960658036, , , true, , , , , , , , 
94321, , , , , , , , , , , , , true, , , , , , , , , , , , , , true, , , , , , , 
94421, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -0.9190000000001828, -142401.0, , -0.8165790930474086, , , false, , , , , , , , 
94521, , , , , , , , , , , , , false, , , , , , , , , , , , , , false, , , , , , , 
94621, , , , , , , , , , , , , , , , , , , , -0.9026315789471092, -146962.0, , -0.5027460222831378, , , , , , , , , , , 
94821, , , , , , , , , , , , , , , , , , , , -0.8915000000001774, -151419.0, , -0.5810157277854887, , , , , , , , , , , 
95021, , , , , , , , , , , , , , , , , , , , -0.8934999999995429, -155884.0, , -0.5882751255898475, , , , , , , , , , , 
95221, , , , , , , , , , , , , , , , , , , , -0.933157894737272, -160354.0, , -0.5017066720532712, , , , , , , , , , , 
95421, , , , , , , , , , , , , , , , , , , , -0.9315789473688502, -164823.0, , -0.4939385832335047, , , , , , , , , , , 
95621, , , , , , , , , , , , , , , , , , , , -0.9089473684207916, -169292.0, , -0.5198581425877328, , , , , , , , , , , 
95821, , , , , , , , , , , , , , , , , , , , -0.9257894736839447, -173756.0, , -0.5235147063739387, , , , , , , , , , , 
96021, , , , , , , , , , , , , , , , , , , , -0.8994999999995399, -178226.0, , -0.5700149539365211, , , , , , , , , , , 
96221, , , , , , , , , , , , , , , , , , , , -0.8990000000001789, -182701.0, , -0.5145277648582524, , , , , , , , , , , 
96421, , , , , , , , , , , , , true, , , , , , , -0.8825000000001756, -187169.0, , -0.5383064504910217, , , true, true, , , , , , , 
96621, -12.500000000002487, -0.006250000000001243, 12.500000000002487, 0.005000000000000995, , , , , , , , , , , , , , , , -0.8550000000001701, -190999.0, , -1.565797895125228, , , , , , , , , , , 
96721, , , , , , , , , , , , , false, , , , , , , , , , , , , false, false, , , , false, false, , 
96821, 25.000000000004974, 0.012500000000002487, -25.000000000004974, -0.01000000000000199, , , , , , , , , , , , , , , , -0.9080000000001806, -195572.0, , -0.27981932976900314, , , , , , , , , , , 
97021, 12.500000000002487, 0.006250000000001243, 25.000000000004974, 0.01000000000000199, , , , , , , , , , , , , , , , -0.8964999999995413, -199999.0, , , , , , , , , , , , , 
97121, , , , , , , , , , , , , , , , , , , , , , , -0.5907905258293941, , , , , , , , , , , 
97221, 24.99999999998721, 0.012499999999993605, -12.499999999993605, -0.004999999999997442, , , , , , , , , , , , , , , , -0.8900000000001771, -204482.0, , , , , , , , , , , , , 
97321, , , , , , , , , , , , , , , , , , , , , , , -0.5641961002185053, , , , , , , , , , , 
97421, -12.499999999993605, -0.006249999999996802, 12.499999999993605, 0.004999999999997442, , , , , , , , , , , , , , , , -0.9326315789477981, -208956.0, , , , , , , , , , , , , 
97521, , , , , , , , , , , , , , , , , , , , , , , -0.42849135188363474, , , , , , , , , , , 
97621, 0.0, , 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
97721, , 0.0, , , , , , , , , , , , , , , , , , -0.8889999999995453, -213435.0, , -0.5931462064201878, , , , , , , , , , , 
97821, , , , , , , , , , , , , , , , , , , , -0.8865000000001764, , , , , , , , , , , , , , 
97921, , , , , , , , , , , , , , , , , , , , , -217897.0, , -0.6141593495527504, , , , , , , , , , , 
98021, , , , , , , , , , , , , , , , , , , , -0.8805000000001753, , , , , , , , , , , , , , 
98121, , , , , , , , , , , , , , , , , , , , , -222370.0, , -0.6303957950932527, , , , , , , , , , , 
98221, , , , , , , , , , , , , , , , , , , , -0.8940000000001779, , , , , , , , , , , , , , 
98321, , , , , , , , , , , , , , , , , , , , , -226839.0, , -0.6101313967360329, , , , , , , , , , , 
98421, , , , , , , , , , , , , , , , , , , , -0.8845000000001759, , , , , , , , , , , , , , 
98521, , , , , , , , , , , , , , , , , , , , , -231300.0, , -0.6524282308413677, , , , , , , , , , , 
98721, , , , , , , , , , , , , , , , , , , , -0.8924999999995433, -235774.0, , -0.6065727778043783, , , , , , , , , , , 
98821, , , , , , , , , , , , , , , , , , , , -0.867619047619602, , , , , , , , , , , , , , 
98921, , , , , , , , , , , , , , , , , , , , , -240256.0, , -0.5657825747304359, , , , , , , , , , , 
99021, , , , , , , , , , , , , , , , , , , , -0.8970000000001784, , , , , , , , , , , , , , 
99121, , , , , , , , , , , , , , , , , , , , , -244714.0, , -0.550525238572598, , , , , , , , , , , 
99221, , , , , , , , , , , , , , , , , , , , -0.8552380952380628, , , , , , , , , , , , , , 
99321, , , , , , , , , , , , , , , , , , , , , -249182.0, , -0.6844760863044612, , , , , , , , , , , 
130021, , , , , , , , , , , , , , , , , , , , -0.006315789473691845, -352148.0, , -5.8380709262819614, , , , , , , , , , , 
130221, , , , , , , , , , , , , , , , , , , , -0.386999999999802, -353262.0, , -7.727381376160613, , , , , , , , , , , 
130421, , , , , , , , , , , , , , , , , , , , -0.6830000000006212, -356059.0, , -4.010393607054748, , , , , , , , , , , 
130621, , , , , , , , , , , , , , , , , , , , -0.8879999999995457, -360069.0, , -1.1866018564460739, , , , , , , , , , , 
130821, , , , , , , , , , , , , , , , , , , , -0.8754999999995521, -364656.0, , -0.48618346908977406, , , , , , , , , , , 
131021, , , , , , , , , , , , , , , , , , , , -0.8910000000008104, -369099.0, , -0.569456415448325, , , , , , , , , , , 
131221, , , , , , , , , , , , , , , , , , , , -0.8979999999995406, -373584.0, , -0.5273017903422642, , , , , , , , , , , 
131421, , , , , , , , , , , , , , , , , , , , -0.8885000000008081, -378052.0, , -0.571119301914554, , , , , , , , , , , 
131621, , , , , , , , , , , , , , , , , , , , -0.8954999999995419, -382526.0, , -0.5562393448493276, , , , , , , , true, true, , 
131821, , , 12.499999999993605, 0.004999999999997442, , , , , , , , , , , , , , , , -0.902999999999538, -386998.0, , -0.5469819516506322, , , , , , , , , , , 
132021, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.8820000000008023, -391467.0, , -0.601241094308356, , , , , , , , , , , 
132221, , , -12.500000000011369, -0.005000000000004548, , , , , , , , , , , , , , , , -0.8929999999995433, -395939.0, , -0.5997059930670221, , , , , , , , , , , 
132421, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.9020000000008205, -400419.0, , -0.528796270001978, , , , , , , , , , , 
132621, , , , , , , , , , , , , , , , , , , , -0.9169999999995309, -404895.0, , -0.46561935969409934, , , , , , , , , , , 
132821, , , , , , , , , , , , , , , , , , , , -0.9019999999995385, -409356.0, , -0.5583092580404028, , , , , , , , , , , 
133021, , , , , , , , , , , , , , , , , , , , -0.8920000000008113, -413826.0, , -0.5730154963432232, , , , , , , , , , , 
133221, , , , , , , , , , , , , , , , , , , , -0.8929999999995433, -418297.0, , -0.5483556940929338, , , , , , , , , , , 
133421, , , , , , , , , , , , , , , , , , , , -0.884000000000804, -422763.0, , -0.5989927071218953, , , , , , , , , , , 
133621, , , , , , , , , , , , , , , , , , , , -0.8899999999995447, -427234.0, , -0.5825869457426106, , , , , , , , , , , 
133821, , , , , , , , , , , , , , , , , , , , -0.8974999999995409, -431710.0, , -0.5430370900497692, , , , , , , , , , , 
134021, , , , , , , , , , , , , , , , , , , , -0.8995000000008181, -436180.0, , -0.5039639190167582, , , , , , , , , , , 
134221, , , , , , , , , , , , , , , , , , , , -0.8964999999995413, -440648.0, , -0.52644733074937, , , , , , , , , , , 
134421, , , , , , , , , , , , , , , , , , , , -0.884000000000804, -445108.0, , -0.5942585171215796, , , , , , , , , , , 
134621, , , , , , , , , , , , , , , , , , , , -0.8899999999995447, -449587.0, , -0.521403456849097, , , , , , , , , , , 
134821, , , , , , , , , , , , , , , , , , , , -0.896999999999541, -454048.0, , -0.5619327442794239, , , , , , , , , , , 
135021, , , , , , , , , , , , , , , , , , , , -0.8900000000008095, -458517.0, , -0.5790079383216417, , , , , , , , , , , 
135221, , , , , , , , , , , , , , , , , , , , -0.9363157894734153, -462990.0, , -0.4782793505918944, , , , , , , , , , , 
135421, , , , , , , , , , , , , , , , , , , , -0.8552380952386416, -467464.0, , -0.7070579771921003, , , , , , , , , , , 
135621, , , , , , , , , , , , , true, , , , , , , -0.8595238095243587, -471931.0, , -0.668888089379012, , , true, true, , , , , , , 
135821, -12.499999999993605, -0.006249999999996802, 12.499999999993605, 0.004999999999997442, , , , , , , , , false, , , , , , , -0.791499999999595, -475860.0, , -2.119163794366834, , , false, false, , , , , , , 
136021, 11.90476190476951, 0.0059523809523847546, 0.0, 0.0, , , , , , , , , , , , , , , , -0.9004761904767657, -480310.0, , -0.36220521782413195, , , , , , , , , , , 
136221, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.8849999999995473, -484765.0, , -0.6584842636778322, , , , , , , , , , , 
136421, , , , , , , , , , , , , , , , , , , , -0.9336842105260477, -489252.0, , -0.4591549092702153, , , , , , , , , , , 
136621, , , , , , , , , , , , , , , , , , , , -0.8964999999995413, -493713.0, , -0.5055498331944, , , , , , , , , , , 
136821, , , , , , , , , , , , , , , , , , , , -0.8590476190470051, -498174.0, , -0.7089886537415896, , , , , , , , , , , 
137021, , , , , , , , , , , , , , , , , , , , -0.9336842105274443, -502665.0, , -0.4083259884620857, , , , , , , , , , , 
137221, , , , , , , , , , , , , , , , , , , , -0.858095238094625, -507131.0, , -0.5914236757201506, , , , , , , , , , , 
137421, , , , , , , , , , , , , , , , , , , , -0.8985000000008172, -511587.0, , -0.49645552949297966, , , , , , , , , , , 
137621, , , , , , , , , , , , , , , , , , , , -0.8964999999995413, -516057.0, , -0.45697541788480706, , , , , , , , , , , 
137821, , , , , , , , , , , , , , , , , , , , , -520516.0, , -0.5141991716219054, , , , , , , , , , , 
138021, , , , , , , , , , , , , true, , , , , , , -0.7270000000006612, -524648.0, , -2.185870028696914, , , true, true, , , , , , , 
138221, , , , , , , , , , , , , false, , , , , , , -0.9334999999995224, -528885.0, , -0.6630734908028826, , , false, false, , , , , , , 
138421, , , , , , , , , , , , , , , , , , , , -0.8769999999995514, -533428.0, , -0.633241270272818, , , , , , , , , , , 
138621, , , , , , , , , , , , , , , , , , , , -0.8920000000008113, -537891.0, , -0.5462355221533799, , , , , , , , , , , 
138821, , , , , , , , , , , , , , , , , , , , -0.8859999999995467, -542363.0, , -0.5795721014882474, , , , , , , , , , , 
139021, , , , , , , , , , , , , , , , , , , , -0.8935000000008125, -546828.0, , -0.5892746482381226, , , , , , , , , , , 
139221, , , , , , , , , , , , , , , , , , , , -0.8864999999995464, -551306.0, , -0.5784327694591138, , , , , , , , , , , 
139421, , , , , , , , , , , , , , , , , , , , -0.9336842105260477, -555770.0, , -0.4133112287568893, , , , , , , , , , , 
139621, , , , , , , , , , , , , , , , , , , , -0.9010000000008194, -560250.0, , -0.5079907969823763, , , , , , , , , , , 
139821, , , , , , , , , , , , , , , , , , , , -0.889499999999545, -564713.0, , -0.5698479655815063, , , , , , , , , , , 
140021, , , , , , , , , , , , , , , , , , , , -0.8945000000008136, -569191.0, , -0.543160804685891, , , , , , , , , , , 
140221, 13.157894736838326, 0.006578947368419163, , , , , , , , , , , true, , , , , , , -0.7629999999996098, -573574.0, , -1.0433226047214685, , , true, true, , , , , , , 
140421, 0.0, 0.0, , , , , , , , , , , false, , , , , , , -0.8395238095243458, -577492.0, , -1.3654491454318778, , , false, false, , , , false, false, , 
140621, 24.99999999998721, 0.012499999999993605, -25.000000000022737, -0.010000000000009095, , , , , , , , , , , , , , , , -0.8784999999995506, -582062.0, , -0.4489389663246275, , , , , , , , , , , 
140821, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -0.9030000000008213, -586472.0, , -0.48750499737260544, , , , , , , , , , , 
141021, 11.904761904753398, 0.005952380952376699, -12.500000000011369, -0.005000000000004548, , , , , , , , , , , , , , , , -0.889499999999545, -590948.0, , -0.5782494407425711, , , , , , , , , , , 
141221, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -0.9084999999995352, -595435.0, , -0.36379026814796633, , , , , , , , , , , 
141421, , , , , , , , , , , , , , , , , , , , -0.889500000000809, -599901.0, , -0.5789803490106242, , , , , , , , , , , 
141621, , , , , , , , , , , , , , , , , , , , -0.8934999999995429, -604374.0, , -0.5685440379147713, , , , , , , , , , , 
141821, , , , , , , , , , , , , , , , , , , , -0.8974999999995409, -608845.0, , -0.5479820641556217, , , , , , , , , , , 
142021, , , , , , , , , , , , , , , , , , , , -0.8865000000008063, -613309.0, , -0.6004916720376896, , , , , , , , , , , 
142221, , , , , , , , , , , , , , , , , , , , -0.8864999999995464, -617784.0, , -0.6076368418220828, , , , , , , , , , , 
142421, , , , , , , , , , , , , , , , , , , , -0.9025000000008209, -622266.0, , -0.4950954439140296, , , , , , , , , , , 
142621, , , , , , , , , , , , , , , , , , , , -0.8949999999995422, -626725.0, , -0.5489701754568705, , , , , , , , , , , 
168821, , , , , , , , , , , , , , , , , , , , -0.08700000000007913, , , , , , , , , , , , , , 
168921, , , , , , , , , , , , , , , , , , , , , -733094.0, , -8.388128823755176, , , , , , , , , , , 
169021, , , , , , , , , , , , , , , , , , , , -0.45599999999976676, , , , , , , , , , , , , , 
169121, , , , , , , , , , , , , , , , , , , , , -734582.0, , -6.944220927701849, , , , , , , , , , , 
169221, , , , , , , , , , , , , , , , , , , , -0.7234999999996298, , , , , , , , , , , , , , 
169321, , , , , , , , , , , , , , , , , , , , , -737644.0, , -3.3725632546863817, , , , , , , , , , , 
169421, , , , , , , , , , , , , , , , , , , , -0.9285000000008444, , , , , , , , , , , , , , 
169521, , , , , , , , , , , , , , , , , , , , , -741851.0, , -0.6983328095032012, , , , , , , , , , , 
169721, , , , , , , , , , , , , , , , , , , , -0.8739999999995528, -746398.0, , -0.6351208843548594, , , , , , , , , , , 
169921, , , , , , , , , , , , , , , , , , , , -0.9030000000008213, -750868.0, , -0.47568931524735125, , , , , , , , , , , 
170121, , , , , , , , , , , , , , , , , , , , -0.8929999999995433, -755332.0, , -0.5699190090921329, , , , , , , , , , , 
170321, , , , , , , , , , , , , , , , , , , , -0.8944999999995423, -759813.0, , -0.5204600733061361, , , , , , , , , , , 
170521, , , , , , , , , , , , , , , , , , , , -0.8880000000008076, -764277.0, , -0.5652333689624411, , , , , , , , true, true, , 
170721, , , 12.499999999993605, 0.004999999999997442, , , , , , , , , , , , , , , , -0.9124999999995331, -768751.0, , -0.507335417750328, , , , , , , , , , , 
170921, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.8935000000008125, -773218.0, , -0.5757113674075881, , , , , , , , , , , 
171121, , , , , , , , , , , , , , , , , , , , -0.8934999999995429, -777689.0, , -0.5672844027729607, , , , , , , , , , , 
171321, , , -12.499999999993605, -0.004999999999997442, , , , , , , , , , , , , , , , -0.8989999999995401, -782168.0, , -0.5448419454466603, , , , , , , , , , , 
171521, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.9065000000008245, -786644.0, , -0.49758715560153177, , , , , , , , , , , 
171721, , , , , , , , , , , , , , , , , , , , -0.9024999999995382, -791113.0, , -0.5202018256839092, , , , , , , , , , , 
171921, , , , , , , , , , , , , , , , , , , , -0.8920000000008113, -795579.0, , -0.5725878255779498, , , , , , , , , , , 
172121, , , , , , , , , , , , , , , , , , , , -0.8964999999995413, -800057.0, , -0.5272017271980076, , , , , , , , , , , 
172321, , , , , , , , , , , , , , , , , , , , -0.891499999999544, -804522.0, , -0.5441994817988908, , , , , , , , , , , 
172521, , , , , , , , , , , , , , , , , , , , -0.8960000000008149, -808992.0, , -0.5606513943999162, , , , , , , , , , , 
172721, , , , , , , , , , , , , , , , , , , , -0.865714285713667, -813472.0, , -0.6624750273986101, , , , , , , , , , , 
172921, , , , , , , , , , , , , , , , , , , , -0.8975000000008162, -817937.0, , -0.5410421535126371, , , , , , , , , , , 
173121, , , , , , , , , , , , , , , , , , , , -0.891499999999544, -822402.0, , -0.5735534465639467, , , , , , , , , , , 
173321, , , , , , , , , , , , , , , , , , , , -0.8984999999995403, -826881.0, , -0.512098253666798, , , , , , , , , , , 
173521, , , , , , , , , , , , , , , , , , , , -0.8930000000008121, -831344.0, , -0.5557646551402213, , , , , , , , , , , 
173721, , , , , , , , , , , , , , , , , , , , -0.8929999999995433, -835816.0, , -0.5482231267333063, , , , , , , , , , , 
173921, , , , , , , , , , , , , , , , , , , , -0.8945000000008136, -840287.0, , -0.5469425213539544, , , , , , , , , , , 
174121, , , , , , , , , , , , , , , , , , , , -0.891499999999544, -844757.0, , -0.5423850764071103, , , , , , , , , , , 
174321, , , , , , , , , , , , , , , , , , , , -0.8924999999995433, -849228.0, , -0.5039262596106783, , , , , , , , , , , 
174521, 11.90476190476951, 0.0059523809523847546, , , , , , , , , , , true, , , , , , , -0.8709523809529374, -853707.0, , -0.6491770947839923, , , true, true, , , , , , , 
174721, 0.0, 0.0, 11.90476190476951, 0.004761904761907804, , , , , , , , , false, , , , , , , -0.8109523809518014, -857572.0, , -1.7816219727603293, , , false, false, , , , , , , 
174921, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.8757142857148452, -862112.0, , -0.38930385919942456, , , , , , , , , , , 
175121, , , , , , , , , , , , , , , , , , , , -0.9035000000008218, -866551.0, , -0.6230777718785193, , , , , , , , , , , 
175321, , , , , , , , , , , , , , , , , , , , -0.8633333333327164, -871028.0, , -0.6690325705267951, , , , , , , , , , , 
175521, , , , , , , , , , , , , , , , , , , , -0.8985000000008172, -875493.0, , -0.614390128495861, , , , , , , , , , , 
175721, , , , , , , , , , , , , , , , , , , , -0.8538095238089136, -879955.0, , -0.7059083342971135, , , , , , , , , , , 
175921, , , , , , , , , , , , , , , , , , , , -0.8600000000007821, -884408.0, , -0.6878675532695198, , , , , , , , , , , 
176121, , , , , , , , , , , , , , , , , , , , -0.906315789473424, -888872.0, , -0.5438953229351245, , , , , , , , , , , 
176321, , , , , , , , , , , , , , , , , , , , -0.8694999999995552, -893340.0, , -0.6803126417919212, , , , , , , , , , , 
176521, , , , , , , , , , , , , , , , , , , , -0.8655000000007871, -897815.0, , -0.6564517788972608, , , , , , , , , , , 
176721, , , , , , , , , , , , , true, , , , , , , -0.8654999999995572, -902288.0, , -0.6425083385051621, , , true, true, , , , , , , 
176921, -12.500000000011369, -0.006250000000005684, , , , , , , , , , , , , , , , , , -0.779500000000709, -906288.0, , -2.207185077947581, , , , , , , , , , , 
177121, 0.0, 0.0, , , , , , , , , , , false, , , , , , , -0.9044999999995372, -910655.0, , -0.4706451380468061, , , false, false, , , , , , , 
177321, , , , , , , , , , , , , , , , , , , , -0.8569999999995616, -915155.0, , -0.6808063789223306, , , , , , , , , , , 
177521, , , 12.499999999993605, 0.004999999999997442, , , , , , , , , , , , , , , , -0.895000000000814, -919647.0, , -0.4592951916136317, , , , , , , , , , , 
177721, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.9036842105260563, -924097.0, , -0.4628674758900543, , , , , , , , , , , 
177921, , , , , , , , , , , , , , , , , , , , -0.8935000000008125, -928587.0, , -0.49646688451580845, , , , , , , , , , , 
178121, , , , , , , , , , , , , , , , , , , , -0.8844999999995474, -933056.0, , -0.5190969470455493, , , , , , , , , , , 
178321, , , , , , , , , , , , , , , , , , , , -0.887499999999546, -937529.0, , -0.5348037469966693, , , , , , , , , , , 
178521, , , , , , , , , , , , , , , , , , , , -0.8860000000008059, -941996.0, , -0.5217117237228232, , , , , , , , , , , 
178721, , , , , , , , , , , , , , , , , , , , -0.885499999999547, -946471.0, , -0.5261647249152357, , , , , , , , , , , 
178921, , , , , , , , , , , , , , , , , , , , -0.872000000000793, -950939.0, , -0.5559347454831878, , , , , , , , , , , 
179121, , , -13.157894736858008, -0.005263157894743203, , , , , , , , , true, , , , , , , -0.7131578947366373, -955120.0, , -2.043754342084307, , , true, true, , , , , , , 
179321, , , 0.0, 0.0, , , , , , , , , false, , , , , , , -0.9263157894734181, -959254.0, , -0.7861770938431564, , , false, false, , , , false, false, , 
179521, , , 13.157894736838326, 0.005263157894735331, , , , , , , , , , , , , , , , -0.840000000000764, -963814.0, , -0.7343662844750797, , , , , , , , , , , 
179721, -12.499999999993605, -0.006249999999996802, 0.0, 0.0, , , , , , , , , , , , , , , , -0.917368421052368, -968261.0, , -0.4879408090486941, , , , , , , , , , , 
179921, 13.157894736838326, 0.006578947368419163, -13.157894736838326, -0.005263157894735331, , , , , , , , , , , , , , , , -0.9057894736853053, -972729.0, , -0.5445780239395881, , , , , , , , , , , 
180121, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -0.9057894736839504, -977202.0, , -0.5101321419195957, , , , , , , , , , , 
180321, , , , , , , , , , , , , , , , , , , , -0.863999999999558, -981685.0, , -0.5928690951731096, , , , , , , , , , , 
180521, 13.888888888888362, 0.006944444444444181, , , , , , , , , , , , , , , , , , -0.9026315789484594, -986152.0, , -0.5533443379361561, , , , , , , , , , , 
180721, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.8629999999995585, -990627.0, , -0.6033601760501915, , , , , , , , , , , 
180821, , , 13.157894736838326, 0.005263157894735331, , , , , , , , , , , , , , , , -0.8640000000007858, -995093.0, , -0.6134245790019232, , , , , , , , , , , 
181021, , , 13.888888888910293, 0.0055555555555641175, , , , , , , , , , , , , , , , -0.884736842105009, -999569.0, , -0.5752711613165484, , , , , , , , , , , 
198021, , , , , , , , , , , , , , , , , , , Teleop, , , , , , , , , , , , , , , 
198121, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.16849999999991377, -1100860.0, , -9.053095494913356, , , , , , , false, , , , 
198321, , , , , , , , , , , , , , , , , , , , -0.519999999999734, -1102707.0, , -6.166155351639844, , , , , , , , , , , 
198521, , , , , , , , , , , , , , , , , , , , -0.7660000000006968, -1106018.0, , -2.815271407480963, , , , , , , , , , , 
198721, , , , , , , , , , , , , , , , , , , , -0.9364999999995209, -1110395.0, , -0.3739861097022167, , , , , , , , , , , 
198921, , , , , , , , , , , , , , , , , , , , -0.8795000000007999, -1114887.0, , -0.684733026433114, , , , , , , , , , , 
