time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.aest, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.nto, spid.vsp
16988, , , , , , , , , , , , , , , , , , , , -0.8904999999995444, -457401.0, , -0.5414277531693206, , , , , , , , , , , 
17188, , , , , , , , , , , , , , , , , , , , -0.8910000000001772, -461871.0, , -0.5517466643105199, , , , , , , , , , , 
17388, , , , , , , , , , , , , , , , , , , , -0.8990000000001789, -466343.0, , -0.5454680535519201, , , , , , , , , , , 
17588, , , , , , , , , , , , , , , , , , , , -0.8890000000001768, -470811.0, , -0.5748109610275133, , , , , , , , , , , 
17788, , , , , , , , , , , , , , , , , , , , -0.8934999999995429, -475284.0, , -0.5483325523411641, , , , , , , , , , , 
17988, , , , , , , , , , , , , , , , , , , , -0.8919999999995436, -479752.0, , -0.5578869314843378, , , true, true, , , , , , , 
18088, , , , , , , , , , , , , true, , , , , , , , , , , , , , , , , , , , , 
18188, , , , , , , , , , , , , , , , , , , , -0.8990000000001789, -484229.0, , -0.5350324202213979, , , false, false, , , , , , , 
18288, , , , , , , , , , , , , false, , , , , , , , , , , , , , , , , , , , , 
18388, , , , , , , , , , , , , , , , , , , , -0.8925000000001775, -488695.0, , -0.5688827851656424, , , , , , , , , , , 
18588, , , , , , , , , , , , , , , , , , , , -0.8880000000001766, -493170.0, , -0.5555766710859571, , , , , , , , , , , 
18788, , , , , , , , , , , , , , , , , , , , -0.891499999999544, -497648.0, , -0.5302538701529811, , , , , , , , , , , 
18988, , , , , , , , , , , , , , , , , , , , -0.8944999999995423, -502108.0, , -0.5490341116840719, , , , , , , , , , , 
19188, , , , , , , , , , , , , , , , , , , , -0.8920000000001775, -506581.0, , -0.5621552804799067, , , , , , , , , , , 
19388, , , , , , , , , , , , , , , , , , , , -0.900000000000179, -511056.0, , -0.533245281190777, , , , , , , , , , , 
19588, , , , , , , , , , , , , , , , , , , , -0.8925000000001775, -515522.0, , -0.550933968747544, , , , , , , , , , , 
19788, , , , , , , , , , , , , , , , , , , , -0.8944999999995423, -519991.0, , -0.555747461520783, , , , , , , , , , , 
19988, , , , , , , , , , , , , , , , , , , , -0.8924999999995433, -524460.0, , -0.5497651842029045, , , , , , , , , , , 
20188, , , , , , , , , , , , , , , , , , , , -0.8915000000001774, -528936.0, , -0.5563731407103369, , , , , , , , , , , 
20288, , , , , , , , , , , , , true, , , , , , , , , , , , , true, true, , , , , , , 
20388, , , , , , , , , , , , , , , , , , , , -0.8762499999999668, -533478.0, , -0.621439524524827, , , , , , , , , , , 
20588, , , , , , , , , , , , , , , , , , , , -0.8875000000001765, -537869.0, , -0.5876552283732763, , , false, , , , , , , , 
20688, , , , , , , , , , , , , false, , , , , , , , , , , , , , false, , , , , , , 
20788, , , , , , , , , , , , , , , , , , , , -0.883499999999548, -542341.0, , -0.5514745078484448, , , , , , , , , , , 
20988, , , , , , , , , , , , , , , , , , , , -0.8623809523809197, -546818.0, , -0.6408145688466211, , , , , , , , , , , 
21188, , , , , , , , , , , , , , , , , , , , -0.8925000000001775, -551281.0, , -0.5475189693274788, , , , , , , , , , , 
21388, , , , , , , , , , , , , , , , , , , , -0.8709523809523478, -555762.0, , , , , , , , , , , , , 
21488, , , , , , , , , , , , , , , , , , , , , , , -0.6010666218376537, , , , , , , , , , , 
21588, , , , , , , , , , , , , , , , , , , , -0.90450000000018, -560218.0, , -0.521587844839607, , , , , , , , , , , 
21788, , , , , , , , , , , , , , , , , , , , -0.9199999999997357, -564693.0, , -0.4582806453387257, , , , , , , , , , , 
21988, , , , , , , , , , , , , , , , , , , , -0.9299999999997328, -569157.0, , -0.472079479844304, , , , , , , , , , , 
22188, , , , , , , , , , , , , , , , , , , , -0.8955000000001782, -573619.0, , -0.5640311290477821, , , , , , , , , , , 
22388, , , , , , , , , , , , , , , , , , , , -0.8900000000001771, -578092.0, , -0.5147734659154594, , , , , , , , , , , 
22588, , , , , , , , , , , , , true, , , , , , , -0.8945000000001779, -582557.0, , -0.5532047124827368, , , true, true, , , , , , , 
22788, , , , , , , , , , , , , false, , , , , , , -0.923157894736577, -587031.0, , -0.5039619386481281, , , false, false, , , , false, false, , 
22988, , , , , , , , , , , , , , , , , , , , -0.9373684210523624, -591509.0, , -0.4197869009129954, , , , , , , , , , , 
23188, , , , , , , , , , , , , , , , , , , , -0.8920000000001775, -595956.0, , -0.6923087671685316, , , , , , , , , , , 
23388, , , , , , , , , , , , , , , , , , , , -0.9342105263155212, -600436.0, , -0.459330408284106, , , , , , , , , , , 
23588, , , , , , , , , , , , , , , , , , , , -0.900000000000179, -604905.0, , -0.4313003281598467, , , , , , , , , , , 
23788, , , , , , , , , , , , , , , , , , , , -0.8900000000001771, -609375.0, , -0.6106878508665942, , , , , , , , , , , 
23988, , , , , , , , , , , , , , , , , , , , -0.93105263157868, -613836.0, , -0.4646214098465189, , , , , , , , , , , 
24188, , , , , , , , , , , , , , , , , , , , -0.8870000000001765, -618315.0, , -0.6060219193720368, , , , , , , , , , , 
24388, , , , , , , , , , , , , , , , , , , , -0.904999999999537, -622781.0, , -0.5674536184328663, , , , , , , , , , , 
24588, , , , , , , , , , , , , , , , , , , , -0.8905000000001771, -627235.0, , -0.5890702066539197, , , , , , , , , , , 
24788, , , , , , , , , , , , , , , , , , , , -0.8889999999995453, -631706.0, , -0.5893874222549094, , , , , , , , , , , 
24988, , , , , , , , , , , , , , , , , , , , -0.896999999999541, -636177.0, , -0.5551490852195039, , , , , , , , , , , 
25188, , , , , , , , , , , , , , , , , , , , -0.8845000000001759, -640641.0, , -0.5875677946952492, , , , , , , , , , , 
25388, , , , , , , , , , , , , , , , , , , , -0.8920000000001775, -645114.0, , -0.561446456372365, , , , , , , , , , , 
25588, , , , , , , , , , , , , , , , , , , , -0.8930000000001777, -649583.0, , -0.5624896139188205, , , , , , , , , , , 
25788, , , , , , , , , , , , , , , , , , , , -0.8869999999995463, -654047.0, , -0.5916494977672719, , , , , , , , , , , 
25988, , , , , , , , , , , , , , , , , , , , -0.8924999999995433, -658525.0, , -0.5592798387247166, , , , , , , , , , , 
26188, , , , , , , , , , , , , , , , , , , , -0.8890000000001768, -662992.0, , -0.5734748668489701, , , , , , , , , , , 
26388, , , , , , , , , , , , , , , , , , , , , -667462.0, , -0.5599081764777256, , , , , , , , , , , 
44488, , , , , , , , , , , , , , , , , , , , -0.05100000000004638, -773922.0, , -7.264034297363356, , , , , , , , , , , 
44688, , , , , , , , , , , , , , , , , , , , -0.4484999999997705, -775328.0, , -7.047709866653812, , , , , , , , , , , 
44888, , , , , , , , , , , , , , , , , , , , -0.7410000000006739, -778415.0, , -3.275623281842232, , , , , , , , , , , 
45088, , , , , , , , , , , , , , , , , , , , -0.9374999999995204, -782711.0, , -0.48173007356507513, , , , , , , , , , , 
45288, , , , , , , , , , , , , , , , , , , , -0.8734999999995531, -787223.0, , -0.7210430739091371, , , , , , , , , , , 
45488, , , , , , , , , , , , , , , , , , , , -0.9085000000008263, -791714.0, , -0.4564727610839109, , , , , , , , , , , 
45688, , , , , , , , , , , , , , , , , , , , -0.8904999999995444, -796177.0, , -0.5670474127185735, , , , , , , , , , , 
45888, , , , , , , , , , , , , , , , , , , , -0.8860000000008059, -800651.0, , -0.5735560911422272, , , , , , , , , , , 
46088, , , , , , , , , , , , , , , , , , , , -0.8959999999995416, -805131.0, , -0.5538400219647156, , , , , , , , true, true, , 
46288, , , , , , , , , , , , , , , , , , , , -0.8944999999995423, -809606.0, , -0.5401987949789328, , , , , , , , , , , 
46488, , , , , , , , , , , , , , , , , , , , -0.8945000000008136, -814080.0, , -0.548908404884316, , , , , , , , , , , 
46688, , , , , , , , , , , , , , , , , , , , -0.8964999999995413, -818554.0, , -0.5448018486872425, , , , , , , , , , , 
46888, , , , , , , , , , , , , , , , , , , , -0.8965000000008153, -823027.0, , -0.5353177729964463, , , , , , , , , , , 
47088, , , , , , , , , , , , , , , , , , , , -0.8889999999995453, -827498.0, , -0.5746887310052171, , , , , , , , , , , 
47288, , , , , , , , , , , , , , , , , , , , -0.9014999999995389, -831983.0, , -0.508832885656684, , , , , , , , , , , 
47488, , , , , , , , , , , , , , , , , , , , -0.8875000000008072, -836445.0, , -0.570767641057264, , , , , , , , , , , 
47688, , , , , , , , , , , , , , , , , , , , -0.8934999999995429, -840919.0, , -0.5648675293072284, , , , , , , , , , , 
47888, , , , , , , , , , , , , , , , , , , , -0.9015000000008199, -845393.0, , -0.5389681573374637, , , , , , , , , , , 
48088, , , , , , , , , , , , , , , , , , , , -0.8884999999995454, -849863.0, , -0.570760908359056, , , , , , , , , , , 
48288, , , , , , , , , , , , , , , , , , , , -0.8994999999995399, -854339.0, , -0.5414275482924713, , , , , , , , , , , 
48488, , , , , , , , , , , , , , , , , , , , -0.9070000000008249, -858817.0, , -0.518596150762889, , , , , , , , , , , 
48688, , , , , , , , , , , , , , , , , , , , -0.891499999999544, -863281.0, , -0.5587030757091616, , , , , , , , , , , 
48888, , , , , , , , , , , , , , , , , , , , -0.8885000000008081, -867750.0, , -0.5911304708703847, , , , , , , , , , , 
49088, , , , , , , , , , , , , , , , , , , , -0.8964999999995413, -872227.0, , -0.5510378370450654, , , , , , , , , , , 
49288, , , , , , , , , , , , , , , , , , , , -0.8889999999995453, -876697.0, , -0.5778048608900226, , , , , , , , , , , 
49488, , , , , , , , , , , , , , , , , , , , -0.9015000000008199, -881176.0, , -0.5369741902525293, , , , , , , , , , , 
49688, , , , , , , , , , , , , , , , , , , , -0.8994999999995399, -885643.0, , -0.5596646089397472, , , , , , , , , , , 
49888, , , , , , , , , , , , , , , , , , , , -0.889500000000809, -890116.0, , -0.5494897488555344, , , , , , , , , , , 
50088, , , , , , , , , , , , , true, , , , , , , -0.8929999999995433, -894588.0, , -0.5565070953949635, , , true, true, , , , , , , 
50288, , , , , , , , , , , , , false, , , , , , , -0.8954999999995419, -899065.0, , -0.5368392908573042, , , false, false, , , , , , , 
50488, , , , , , , , , , , , , , , , , , , , -0.8945000000008136, -903530.0, , -0.5855832949698743, , , , , , , , , , , 
50688, , , , , , , , , , , , , , , , , , , , -0.8944999999995423, -908009.0, , -0.5622183342443786, , , , , , , , , , , 
50888, , , , , , , , , , , , , , , , , , , , -0.8935000000008125, -912475.0, , -0.5715756064246762, , , , , , , , , , , 
51088, , , , , , , , , , , , , , , , , , , , -0.9004999999995393, -916955.0, , -0.543025498961586, , , , , , , , , , , 
51288, , , , , , , , , , , , , , , , , , , , -0.8889999999995453, -921417.0, , -0.5727003718205197, , , , , , , , , , , 
51488, , , , , , , , , , , , , , , , , , , , -0.8930000000008121, -925891.0, , -0.5740721913341859, , , , , , , , , , , 
51688, , , , , , , , , , , , , , , , , , , , -0.9019999999995385, -930371.0, , -0.5210351978184299, , , , , , , , , , , 
51888, , , , , , , , , , , , , , , , , , , , -0.8885000000008081, -934831.0, , -0.5843895578955071, , , , , , , , , , , 
52088, , , , , , , , , , , , , , , , , , , , -0.8899999999995447, -939304.0, , -0.5791202785604018, , , , , , , , , , , 
52288, , , , , , , , , , , , , true, , , , , , , -0.8939999999995426, -943781.0, , -0.5714537282903839, , , true, true, , , , , , , 
52488, , , , , , , , , , , , , , , , , , , , -0.8980000000008168, -948257.0, , , , , , , , , , , , , 
