time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.aest, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.nto, spid.vsp
160104, 12.500000000011369, 0.1321555118110293, 24.99999999988063, 0.10878740157475542, -0.09685039370078741, , 0.10761154855643044, , , , , , , , , , , , , , -7990986.0, , -0.606982319685756, , , , , , , , , , , 
160304, -100.00000000009095, 0.280629921259797, 0.0, 0.25941732283464564, -0.25433070866141727, , 0.2825896762904636, , , , , , , , , , , , , -0.9080000000008258, -7995547.0, , -0.6348174142526877, , , , , , , , , , , 
160504, 25.000000000022737, 0.02580708661418459, , 0.010440944881889756, -0.010236220472440938, , 0.011373578302712153, , , , , , , , , , , , , -0.9265000000008426, -8000117.0, , -0.49024330211675804, , , , , , , , , , , 
160704, 0.0, 0.0, , 0.0, 0.0, , 0.0, , , , , , , , , , , , , -0.9214999999956, -8004678.0, , -0.5647228180135171, , , , , , , , , , , 
160904, , , , , , , , , , , , , , , , , , , , -0.9499999999997272, -8009247.0, , -0.5093718302226116, , , , , , , , , , , 
161104, , , , , , , , , , , , , , , , , , , , -0.9135000000008308, -8013810.0, , -0.5692667619917484, , , , , , , , , , , 
161304, , , , , , , , , , , , , , , , , , , , -0.9499999999997272, -8018381.0, , -0.5161093233800202, , , , , , , , , , , 
161504, , , , , , , , , , , , , true, , , , , , , -0.9573684210523565, -8022954.0, , -0.46600186051488707, , , true, true, , , , , , , 
161704, , , , , , , , , , , , , false, , , , , , , -0.7939999999962087, -8027022.0, , -2.2712906055520943, , , false, false, , , , , , , 
161904, , , , , , , , , , , , , , , , , , , , -0.9520000000008658, -8031477.0, , -0.35312357350324597, , , , , , , , , , , 
162104, , , , , , , , , , , , , , , , , , , , -0.9431578947365712, -8036068.0, , -0.5621253220681102, , , , , , , , , , , 
162304, , , , , , , , , , , , , , , , , , , , -0.9452631578944654, -8040638.0, , -0.4531139716760081, , , , , , , , , , , 
162504, , , , , , , , , , , , , , , , , , , , -0.9090000000008267, -8045214.0, , -0.6523175151783707, , , , , , , , , , , 
162704, , , , , , , , , , , , , , , , , , , , -0.9368421052628888, -8049780.0, , -0.5094682512548043, , , , , , , , , , , 
162904, -39.47368421051498, 0.3416017405719079, , 0.2835118110236221, -0.27795275590551183, , 0.3088363954505687, , , , , , , , , , , , , -0.9515789473681477, -8054356.0, , -0.392610904467092, , , , , , , , , , , 
163104, 50.000000000045475, 0.025000000000022737, 62.49999999970157, 0.02499999999988063, 0.0, , 0.0, , , , , , , , , , , , , -0.9185000000008354, -8058891.0, , -0.6243729911370228, , , , , , , , , , , 
163304, -50.000000000045475, 0.43870078740155205, -37.500000000034106, 0.3488267716535297, -0.35669291338582676, , 0.3963254593175853, , , , , , , , , , , , , -0.9190000000008358, -8063476.0, , -0.5183452070757776, , , , , , , , , , , 
163504, -100.00000000009095, -0.05000000000004547, 12.500000000011369, 0.005000000000004548, 0.0, , 0.0, , , , , , , , , , , , , -0.9080000000008258, -8068005.0, , -0.6485419001657629, , , , , , , , , , , 
163704, -92.10526315786828, -0.0020368835474380695, -137.50000000012506, -0.020464566929183876, -0.03385826771653544, , 0.03762029746281716, , , , , , , , , , , , , -0.903499999995686, -8072584.0, , -0.5658843239524467, , , , , , , , , , , 
163904, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, , , , , , , , , , , , , -0.9085000000008263, -8077158.0, , -0.5654470494069792, , , , , , , , , , , 
164104, 100.00000000009095, -0.18562499999995452, 62.49999999970157, -0.15987500000011937, 0.18125, , -0.20138888888888887, , , , , , , , , , , , , -0.9030000000008213, -8081730.0, , -0.5494558656288209, , , , , , , , , , , 
164304, 62.50000000005684, 0.03125000000002842, 37.500000000034106, 0.015000000000013643, 0.0, , 0.0, , , , , , , , , , , , , -0.9220000000008386, -8086283.0, , -0.551289474119796, , , , , , , , , , , 
164504, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -0.9363157894734153, -8090866.0, , -0.4856823598419578, , , , , , , , , , , 
164604, -12.500000000011369, -0.006250000000005684, , , , , , , , , , , , , , , , , , -0.9070000000008249, -8095451.0, , -0.5525027930582819, , , , , , , , , , , 
164804, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , true, , , , , , , -0.7163157894734785, -8099825.0, , -1.7017121792670515, , , true, true, , , , , , , 
165004, 0.0, 0.0, , , , , , , , , , , false, , , , , , , -0.924210526315524, -8103882.0, , -1.1551709296615027, , , false, false, , , , , , , 
165204, , , , , , , , , , , , , , , , , , , , -0.912499999995643, -8108585.0, , -0.3957592824460771, , , , , , , , , , , 
165404, , , , , , , , , , , , , , , , , , , , -0.9215000000008381, -8113120.0, , -0.5475231082608388, , , , , , , , , , , 
165604, , , , , , , , , , , , , , , , , , , , -0.8985000000008172, -8117701.0, , -0.5955679238385928, , , , , , , , , , , 
165804, , , , , , , , , , , , , , , , , , , , -0.9025000000008209, -8122277.0, , -0.5455365154572136, , , , , , , , , , , 
166004, , , , , , , , , , , , , , , , , , , , -0.9130000000008304, -8126842.0, , -0.5769281423726407, , , , , , , , , , , 
166204, , , , , , , , , , , , , , , , , , , , -0.9089999999956596, -8131417.0, , -0.5617658670358596, , , , , , , , , , , 
166404, , , , , , , , , , , , , , , , , , , , -0.8965000000008153, -8135989.0, , -0.593590119331473, , , , , , , , , , , 
166604, , , , , , , , , , , , , , , , , , , , -0.9065000000008245, -8140563.0, , -0.5770243404743632, , , , , , , , , , , 
166804, , , , , , , , , , , , , , , , , , , , -0.9010000000008194, -8145136.0, , -0.585599268570264, , , , , , , , , , , 
167004, , , , , , , , , , , , , , , , , , , , -0.9040000000008221, -8149706.0, , -0.5721551627555346, , , , , , , , , , , 
167204, , 0.005642361111111091, , -0.004427083333333318, 0.004340277777777762, 0.001736111111111105, , , , , , , , , , , , , , -0.93105263157868, -8154274.0, , -0.45770732409654735, , , , , , , , , , , 
167404, -212.50000000019327, 0.4072048611110145, 200.0000000001819, -0.3228645833332606, 0.3949652777777778, 0.1579861111111111, , , , , , , , , , , , , , -0.911500000000829, -8158823.0, , -0.5784701791660664, , , , , , , , , , , 
167604, -500.00000000045475, 0.3480902777775503, 464.2857142841258, -0.28355654761968296, 0.4600694444444444, 0.18402777777777776, , , , , , , , , , , , , , -0.8766666666636673, -8163379.0, , -0.69727732487112, , , , , , , , , , , 
167804, -62.50000000005684, -0.03125000000002842, 210.52631578941322, 0.0842105263157653, 0.0, 0.0, , , , , , , , , , , , , , -0.8975000000008162, -8167947.0, , -0.6514850811123087, , , , , , , , , , , 
168004, 12.500000000011369, 0.006250000000005684, -26.315789473676652, -0.010526315789470662, , , , , , , , , , , , , , , , -0.9090000000008267, -8172524.0, , -0.5722642586526507, , , , , , , , , , , 
168204, -400.0000000003638, 0.5955729166664847, 285.7142857148549, -0.509933035714058, 0.6119791666666666, 0.24479166666666666, , , , , , , , , , , , , , -0.8642857142827572, -8177075.0, , -0.7868185868528471, , , , , , , , , , , 
168404, -325.0000000002956, -0.07222222222237006, 387.50000000035243, 0.08416666666680768, 0.06944444444444442, 0.02777777777777777, , , , , , , , , , , , , , -0.9070000000008249, -8181620.0, , -0.5622455917093648, , , , , , , , , , , 
168604, -25.000000000022737, -0.012500000000011368, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , -0.9095000000008271, -8186199.0, , -0.6015966128528034, , , , , , , , , , , 
168804, 12.500000000011369, 0.006250000000005684, 13.157894736838326, 0.005263157894735331, , , , , , , , , , , , , , , , -0.9045000000008226, -8190767.0, , -0.6226477021969913, , , , , , , , , , , 
169004, 0.0, 0.0, 0.0, 0.0, , , , , , , , , true, , , , , , , -0.8985000000008172, -8195344.0, , -0.5971642899601575, , , true, true, , , , , , , 
169204, , , , , , , , , , , , , false, , , , , , , -0.8009999999961753, -8199354.0, , -2.2101836202803424, , , false, false, , , , , , , 
169404, -12.500000000011369, -0.006250000000005684, , , , , , , , , , , , , , , , , , -0.962000000000875, -8203901.0, , -0.23535324318339734, , , , , , , , , , , 
169604, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.8865000000008063, -8208459.0, , -0.7170860032193359, , , , , , , , , , , 
169804, , , -12.500000000011369, -0.005000000000004548, , , , , , , , , , , , , , , , -0.9085000000008263, -8213055.0, , -0.48109255984985433, , , , , , , , , , , 
170004, , , 0.0, 0.0, , , , , , , , , true, , , , , , , -0.9080000000008258, -8217616.0, , -0.5978977074769464, , , true, true, , , , , , , 
170204, , , 12.500000000011369, 0.005000000000004548, , , , , , , , , false, , , , , , , -0.8189999999960894, -8221567.0, , -2.020577335584065, , , false, false, , , , , , , 
170404, 12.500000000011369, 0.006250000000005684, 0.0, 0.0, , , , , , , , , , , , , , , , -0.9405000000008553, -8226167.0, , -0.22305968717964605, , , , , , , , , , , 
170604, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.8990000000008177, -8230702.0, , -0.6798115241519227, , , , , , , , , , , 
170804, , , , , , , , , , , , , , , , , , , , -0.906000000000824, -8235292.0, , -0.5503012432230625, , , , , , , , , , , 
171004, , , , , , , , , , , , , , , , , , , , -0.9110000000008286, -8239853.0, , -0.5643793629106639, , , , , , , , , , , 
171204, , , , , , , , , , , , , , , , , , , , -0.9089999999956596, -8244422.0, , -0.573871250774393, , , , , , , , , , , 
171404, , , , , , , , , , , , , , , , , , , , -0.9135000000008308, -8248993.0, , -0.5370635110987896, , , , , , , , , , , 
171604, , , , , , , , , , , , , , , , , , , , -0.9030000000008213, -8253556.0, , -0.5871538092798874, , , , , , , , , , , 
171804, , , , , , , , , , , , , , , , , , , , -0.9015000000008199, -8258124.0, , -0.5978863666888519, , , , , , , , , , , 
172004, , , , , , , , , , , , , , , , , , , , -0.9030000000008213, -8262691.0, , -0.6008199676075437, , , , , , , , , , , 
172204, , , , , , , , , , , , , , , , , , , , -0.9074999999956669, -8267262.0, , -0.5685749198797585, , , , , , , , , , , 
172404, , , , , , , , , , , , , , , , , , , , -0.9055000000008235, -8271826.0, , -0.5952344329013994, , , , , , , , , , , 
172604, , , , , , , , , , , , , , , , , , , , -0.8945000000008136, -8276394.0, , -0.6004937653563356, , , , , , , , , , , 
172804, , , , , , , , , , , , , , , , , , , , -0.9085000000008263, -8280967.0, , -0.5602641853271071, , , , , , , , , , , 
173004, , , , , , , , , , , , , , , , , , , , -0.9105000000008282, -8285536.0, , -0.5536639661714398, , , , , , , , , , , 
173204, , , , , , , , , , , , , , , , , , , , -0.9094999999956572, -8290098.0, , -0.5559562607356565, , , , , , , , , , , 
173404, , , , , , , , , , , , , , , , , , , , -0.9140000000008314, -8294666.0, , -0.5784749433153156, , , , , , , , , , , 
173604, , , , , , , , , , , , , , , , , , , , -0.9165000000008335, -8299241.0, , -0.5160891738780392, , , , , , , , , , , 
173804, , , , , , , , , , , , , , , , , , , , -0.9110000000008286, -8303776.0, , -0.5777752966807439, , , , , , , , , , , 
174004, , , , , , , , , , , , , , , , , , , , -0.9160000000008331, -8308343.0, , -0.5801119243135144, , , , , , , , , , , 
174204, , , , , , , , , , , , , , , , , , , , -0.9090000000008267, -8312917.0, , -0.5489434897653427, , , , , , , , , , , 
174404, , , , , , , , , , , , , , , , , , , , -0.9145000000008318, -8317477.0, , -0.5583225773947689, , , , , , , , , , , 
174604, , , , , , , , , , , , , , , , , , , , -0.9144999999956334, -8322044.0, , -0.5710923738945566, , , , , , , , , , , 
174804, , , , , , , , , , , , , , , , , , , , -0.9075000000008254, -8326608.0, , -0.5833450567598883, , , , , , , , , , , 
175004, , , , , , , , , , , , , , , , , , , , -0.9125000000008299, -8331175.0, , -0.5712283095408821, , , , , , , , , , , 
175204, , , , , , , , , , , , , , , , , , , , -0.9150000000008323, -8335736.0, , -0.6039033172671443, , , , , , , , , , , 
175404, , , , , , , , , , , , , , , , , , , , , -8340313.0, , -0.5664664141101838, , , , , , , , , , , 
175604, , , , , , , , , , , , , , , , , , , , -0.9104999999956525, -8344879.0, , -0.5634036059482532, , , , , , , , , , , 
175804, , , , , , , , , , , , , , , , , , , , -0.918000000000835, -8349445.0, , -0.5427622841570574, , , , , , , , , , , 
176004, , , , , , , , , , , , , , , , , , , , -0.9080000000008258, -8354008.0, , -0.6018674297398248, , , , , , , , , , , 
176204, , , , , , , , , , , , , , , , , , , , -0.9210000000008376, -8358579.0, , -0.5395187205072379, , , , , , , , , , , 
176404, , , , , , , , , , , , , , , , , , , , -0.9135000000008308, -8363140.0, , -0.5731808716693341, , , , , , , , , , , 
176604, , , , , , , , , , , , , , , , , , , , -0.8959999999957218, -8367703.0, , -0.6370839579013883, , , , , , , , , , , 
176804, , , , , , , , , , , , , , , , , , , , -0.9100000000008277, -8372274.0, , -0.5927017403266891, , , , , , , , , , , 
177004, , , , , , , , , , , , , , , , , , , , -0.9250000000008413, -8376843.0, , -0.5476525154407136, , , , , , , , , , , 
177204, , , , , , , , , , , , , , , , , , , , -0.895000000000814, -8381402.0, , -0.6298540117615121, , , , , , , , , , , 
177404, , , , , , , , , , , , , , , , , , , , -0.9250000000008413, -8385978.0, , -0.49948043000153847, , , , , , , , , , , 
177604, , , , , , , , , , , , , , , , , , , , -0.9074999999956669, -8390536.0, , -0.5852666334329224, , , , , , , , , , , 
177804, , , , , , , , , , , , , , , , , , , , -0.928000000000844, -8395110.0, , -0.5147124043690874, , , , , , , , , , , 
178004, , , , , , , , , , , , , , , , , , , , -0.9200000000008367, -8399666.0, , -0.5785476318629916, , , , , , , , , , , 
178204, , , , , , , , , , , , , , , , , , , , -0.9135000000008308, -8404232.0, , -0.5727430226000851, , , , , , , , , , , 
178404, , , , , , , , , , , , , , , , , , , , -0.9035000000008218, -8408802.0, , -0.5629218826943161, , , , , , , , , , , 
178604, , , , , , , , , , , , , , , , , , , , -0.9134999999956382, -8413366.0, , -0.5540133316332558, , , , , , , , , , , 
178804, , , , , , , , , , , , , , , , , , , , -0.9020000000008205, -8417928.0, , -0.6065615842890584, , , , , , , , , , , 
179004, , , , , , , , , , , , , , , , , , , , -0.9220000000008386, -8422499.0, , -0.5373526070795251, , , , , , , , , , , 
179204, , , , , , , , , , , , , , , , , , , , -0.9200000000008367, -8427068.0, , -0.5479405557749869, , , , , , , , , , , 
179404, , , , , , , , , , , , , , , , , , , , -0.9075000000008254, -8431630.0, , -0.5502839307225695, , , , , , , , , , , 
179604, , , , , , , , , , , , , , , , , , , , -0.9394736842102565, -8436197.0, , -0.5323206569358789, , , , , , , , , , , 
179804, , , , , , , , , , , , , , , , , , , , -0.9373684210523624, -8440751.0, , -0.5644581765127659, , , , , , , , , , , 
180004, , , , , , , , , , , , , , , , , , , , -0.8860000000008059, -8445323.0, , -0.6280996559634986, , , , , , , , , , , 
180204, , , , , , , , , , , , , , , , , , , , -0.9130000000008304, -8449892.0, , -0.5299707617334406, , , , , , , , , , , 
180404, , , , , , , , , , , , , , , , , , , , -0.9468421052628859, -8454457.0, , -0.47509500587517683, , , , , , , , , , , 
180604, , , , , , , , , , , , , , , , , , , , -0.9552631578944625, -8459010.0, , -0.5177386771197707, , , , , , , , , , , 
180804, , , , , , , , , , , , , , , , , , , , -0.9030000000008213, -8463574.0, , -0.6140932863913204, , , , , , , , , , , 
181004, , , , , , , , , , , , , , , , , , , , -0.9295000000008453, -8468158.0, , -0.4455969617161972, , , , , , , , , , , 
181204, -13.157894736917056, -0.006578947368458528, , , , , , , , , , , , , , , , , , -0.9415789473681507, -8472699.0, , -0.5607561390286264, , , , , , , , , , , 
181404, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.9478947368418331, -8477272.0, , -0.5004157746038491, , , , , , , , , , , 
181604, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , , , , , , , , -0.9029999999956883, -8481836.0, , -0.5856927060668349, , , , , , , , , , , 
181804, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.9526315789470948, -8486405.0, , -0.45549697149878193, , , , , , , , , , , 
182004, , , , , , , , , , , , , , , , , , , , -0.9140000000008314, -8490982.0, , -0.5732515504643434, , , , , , , , , , , 
182204, , , , , , , , , , , , , , , , , , , , -0.9584210526313036, -8495533.0, , -0.4053001955727341, , , , , , , , , , , 
182404, , , , , , , , , , , , , , , , , , , , -0.9289473684207857, -8500097.0, , -0.5028772578050393, , , , , , , , , , , 
182604, , , , , , , , , , , , , , , , , , , , -0.9599999999997243, -8504658.0, , -0.45003797451971517, , , , , , , , , , , 
182804, , , , , , , , , , , , , , , , , , , , -0.8990000000008177, -8509225.0, , -0.6780444525904441, , , , , , , , , , , 
183004, , , , , , , , , , , , , , , , , , , , -0.8752380952398389, -8513791.0, , -0.6133372980815984, , , , , , , , , , , 
183204, , , , , , , , , , , , , , , , , , , , -0.8969999999957169, -8518356.0, , -0.6175128598271513, , , , , , , , , , , 
183404, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , , , , , , , , -0.911500000000829, -8522915.0, , -0.6518576964651948, , , , , , , , , , , 
183604, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.9431578947365712, -8527477.0, , -0.4809530240970161, , , , , , , , , , , 
183804, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , , , , , , , , -0.9442105263155183, -8532042.0, , -0.42659052937906927, , , , , , , , , , , 
184104, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.9055000000008235, -8536620.0, , -0.5576553433567478, , , , , , , , , , , 
184304, , , , , , , , , , , , , , , , , , , , -0.9084999999956621, -8541173.0, , -0.5848459571891635, , , , , , , , , , , 
184504, , , , , , , , , , , , , , , , , , , , -0.9070000000008249, -8545742.0, , -0.6187758903220838, , , , , , , , , , , 
184704, , , , , , , , , , , , , , , , , , , , -0.9410526315786771, -8550292.0, , -0.486507504947338, , , , , , , , , , , 
184904, , , , , , , , , , , , , , , , , , , , -0.9145000000008318, -8554874.0, , -0.5568712359077926, , , , , , , , , , , 
185104, , , , , , , , , , , , , , , , , , , , -0.9055000000008235, -8559432.0, , -0.6063672411013612, , , , , , , , , , , 
185304, , , , , , , , , , , , , , , , , , , , -0.9094999999956572, -8564005.0, , -0.5714119350828277, , , , , , , , , , , 
185504, , , , , , , , , , , , , , , , , , , , -0.905000000000823, -8568568.0, , -0.5859654979055648, , , , , , , , , , , 
185704, , , , , , , , , , , , , , , , , , , , -0.9120000000008295, -8573132.0, , -0.5823112011924276, , , , , , , , , , , 
185904, , , , , , , , , , , , , , , , , , , , , -8577693.0, , -0.5983006304061437, , , , , , , , , , , 
186104, , , , , , , , , , , , , , , , , , , , -0.905000000000823, -8582261.0, , -0.5668814325262337, , , , , , , , , , , 
186304, , , , , , , , , , , , , , , , , , , , -0.9279999999955689, -8586827.0, , -0.5175564742821734, , , , , , , , , , , 
186504, , , , , , , , , , , , , , , , , , , , -0.889500000000809, -8591379.0, , -0.6858062131859042, , , , , , , , , , , 
186704, , , , , , , , , , , , , , , , , , , , -0.8985000000008172, -8595953.0, , -0.5709292338958348, , , , , , , , , , , 
186904, , , , , , , , , , , , , , , , , , , , -0.8975000000008162, -8600516.0, , -0.6148133716612629, , , , , , , , , , , 
187104, , , , , , , , , , , , , , , , , , , , -0.9070000000008249, -8605074.0, , -0.6009065402104788, , , , , , , , , , , 
187304, , , , , , , , , , , , , , , , , , , , -0.9079999999956644, -8609647.0, , -0.5527103243240162, , , , , , , , , , , 
187504, , , , , , , , , , , , , , , , , , , , -0.905000000000823, -8614208.0, , -0.5826963756244732, , , , , , , , , , , 
187704, , , , , , , , , , , , , , , , , , , , -0.9135000000008308, -8618784.0, , -0.5396695372305458, , , , , , , , , , , 
187904, , , , , , , , , , , , , , , , , , , , -0.9090000000008267, -8623349.0, , -0.5791763804242274, , , , , , , , , , , 
188104, , , , , , , , , , , , , , , , , , , , -0.9110000000008286, -8627918.0, , -0.5520453365214889, , , , , , , , false, false, , 
188304, -25.000000000022737, -0.012500000000011368, , , , , , , , , , , , , , , , , , -0.9426315789470977, -8632473.0, , -0.518041624012856, , , , , , , , , , , 
188504, 12.500000000011369, 0.006250000000005684, -39.47368421051498, -0.015789473684205992, , , , , , , , , , , , , , , , -0.9463157894734124, -8637048.0, , -0.48992421699215266, , , , , , , , , , , 
188704, -12.500000000011369, -0.006250000000005684, 0.0, 0.0, , , , , , , , , , , , , , , , -0.92350000000084, -8641622.0, , -0.5121573891742391, , , , , , , , , , , 
188904, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , , , , , , , , -0.9065000000008245, -8646197.0, , -0.5752371776161345, , , , , , , , , , , 
189104, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.9250000000008413, -8650766.0, , -0.5276873525166939, , , , , , , , , , , 
189304, , , , , , , , , , , , , , , , , , , , -0.905999999995674, -8655334.0, , -0.5558377148983218, , , , , , , , , , , 
189504, , , , , , , , , , , , , , , , , , , , -0.9140000000008314, -8659901.0, , -0.558131431580583, , , , , , , , , , , 
189704, , , , , , , , , , , , , , , , , , , , -0.9085000000008263, -8664474.0, , -0.5642566769495825, , , , , , , , , , , 
189904, , , , , , , , , , , , , , , , , , , , -0.9035000000008218, -8669040.0, , -0.5749057245725471, , , , , , , , , , , 
190104, , , , , , , , , , , , , , , , true, , , , -0.9070000000008249, -8673610.0, , -0.5846802331414855, , , , , , , , true, true, , 
190304, , , , , , , , , , , , , , , , false, , , , -0.8999999999957027, -8678171.0, , -0.6688862093124226, , , , , , , , , , , 
190504, -12.500000000011369, -0.006250000000005684, , , , , , , , , , , , , , , , , , -0.9175000000008344, -8682756.0, , -0.5179070812743121, , , , , , , , , , , 
190704, , , , , , , , , , , , , , , , , , , , -0.900500000000819, -8687305.0, , -0.685871547751276, , , , , , , , , , , 
190904, 0.0, 0.0, 11.904761904785621, 0.004761904761914249, , , , , , , , , , , , , , , , -0.9210000000008376, -8691880.0, , -0.5587922712449198, , , , , , , , , , , 
191104, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.9175000000008344, -8696456.0, , -0.5557033431368418, , , , , , , , , , , 
191304, , , , , , , , , , , , , , , , , , , , -0.9104999999956525, -8701024.0, , -0.5622720271397993, , , , , , , , , , , 
191504, , , , , , , , , , , , , , , , , , , , -0.9125000000008299, -8705571.0, , -0.5833288500175459, , , , , , , , , , , 
191704, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , true, , , , , , , -0.7789999999962803, -8710064.0, , -1.0919254669553502, , , true, true, , , , , , , 
191904, 0.0, 0.0, , , , , , , , , , , false, , , , , , , -0.8795000000007999, -8714034.0, , -1.439697921592542, , , false, false, , , , , , , 
192104, -12.500000000011369, -0.006250000000005684, , , , , , , , , , , , , , , , , , -0.918000000000835, -8718711.0, , -0.36020291764471035, , , , , , , , , , , 
192304, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , true, , , , , , , -0.9165000000008335, -8723242.0, , -0.5736919363612669, , , true, true, , , , , , , 
192504, -12.500000000011369, -0.006250000000005684, , , , , , , , , , , false, , , , , , , -0.823500000000749, -8727213.0, , -2.011357703481535, , , false, false, , , , , , , 
192704, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.9494999999954663, -8731786.0, , -0.2672228371324272, , , , , , , , , , , 
192904, , , , , , , , , , , , , , , , , , , , -0.9055000000008235, -8736337.0, , -0.6866652407056899, , , , , , , , , , , 
193104, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , , , , , , , , -0.7230000000006576, -8740623.0, , -2.1479114263967385, , , , , , , , , , , 
193304, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.9270000000008431, -8744805.0, , -0.9525171054036727, , , , , , , , , , , 
193504, , , , , , , , , , , , , , , , , , , , -0.9110000000008286, -8749469.0, , -0.5109182008515762, , , , , , , , , , , 
193704, 25.000000000022737, 0.012500000000011368, , , , , , , , , , , true, , , , , , , -0.7314999999965073, -8753913.0, , -1.27408160940788, , , true, true, , , , , , , 
193904, 0.0, 0.0, , , , , , , , , , , false, , , , , , , -0.8870000000008068, -8757882.0, , -1.438191384715299, , , false, false, , , , , , , 
194104, , , , , , , , , , , , , , , , , , , , -0.9125000000008299, -8762562.0, , -0.388807528696032, , , , , , , , , , , 
194304, , , , , , , , , , , , , , , , , , , , -0.9175000000008344, -8767090.0, , -0.5702739214467165, , , , , , , , , , , 
194504, , , , , , , , , , , , , , , , , , , , -0.8830000000008031, -8771663.0, , -0.6351626263629605, , , , , , , , , , , 
194704, , , , , , , , , , , , , , , , , , , , -0.905999999995674, -8776239.0, , -0.5449246007811489, , , , , , , , , , , 
194904, , , , , , , , , , , , , , , , , , , , -0.9110000000008286, -8780796.0, , -0.5899519742310257, , , , , , , , , , , 
195104, , , , , , , , , , , , , , , , , , , , -0.9120000000008295, -8785368.0, , -0.5970567422745644, , , , , , , , , , , 
195304, , , , , , , , , , , , , , , , , , , , -0.9125000000008299, -8789934.0, , -0.5876008311543646, , , , , , , , , , , 
195504, , , , , , , , , , , , , , , , , , , , -0.9220000000008386, -8794504.0, , -0.5417837114820796, , , , , , , , , , , 
195704, , , , , , , , , , , , , , , , , , , , -0.9149999999956311, -8799069.0, , -0.5924496436368972, , , , , , , , , , , 
195904, , , , , , , , , , , , , , , , , , , , -0.9090000000008267, -8803640.0, , -0.554692264984944, , , , , , , , , , , 
196104, , , , , , , , , , , , , , , , , , , , -0.9442105263155183, -8808209.0, , -0.5238958649298602, , , , , , , , , , , 
196304, , , , , , , , , , , , , , , , , , , , -0.9120000000008295, -8812774.0, , -0.5797300146570779, , , , , , , , , , , 
196504, , , , , , , , , , , , , , , , , , , , -0.9035000000008218, -8817339.0, , -0.5749124367596015, , , , , , , , , , , 
196704, , , , , , , , , , , , , , , , , , , , -0.9049999999956788, -8821905.0, , -0.5733316326882396, , , , , , , , , , , 
196904, , , , , , , , , , , , , , , , , , , , -0.9085000000008263, -8826475.0, , -0.5586897456377883, , , , , , , , , , , 
197104, , , , , , , , , , , , , , , , , , , , -0.9010000000008194, -8831038.0, , -0.5866046112642653, , , , , , , , , , , 
197304, , , , , , , , , , , , , , , , , , , , -0.93999999999973, -8835606.0, , -0.5323615889947906, , , , , , , , , , , 
197504, , , , , , , , , , , , , , , , , , , , -0.8723809523826903, -8840175.0, , -0.6996677728347331, , , , , , , , , , , 
197704, , , , , , , , , , , , , , , , , , , , -0.9405263157892035, -8844733.0, , -0.5596899801170148, , , , , , , , , , , 
197904, , , , , , , , , , , , , , , , , , , , -0.9125000000008299, -8849309.0, , -0.5196563677713202, , , , , , , , , , , 
198104, , , , , , , , , , , , , , , , , , , , -0.9452631578944654, -8853876.0, , -0.4619952848465436, , , , , , , , , , , 
198304, , , , , , , , , , , , , , , , , , , , -0.8952380952350323, -8858439.0, , -0.6014694467200971, , , , , , , , , , , 
198504, , , , , , , , , , , , , , , , , , , , -0.9020000000008205, -8862999.0, , -0.5898214295876587, , , , , , , , , , , 
198704, , , , , , , , , , , , , , , , , , , , -0.9010000000008194, -8867574.0, , -0.6022734988539905, , , , , , , , , , , 
198904, , , , , , , , , , , , , , , , , , , , -0.9342105263155212, -8872123.0, , -0.6080803425577651, , , , , , , , , , , 
199104, , , , , , , , , , , , , , , , , , , , -0.9030000000008213, -8876701.0, , -0.6789726987561207, , , , , , , , , , , 
199304, , , , , , , , , , , , , , , , , , , , -0.89050000000081, -8881260.0, , -0.6344624152556189, , , , , , , , , , , 
199504, , , , , , , , , , , , , , , , , , , , -0.938947368420783, -8885833.0, , -0.4681171327587835, , , , , , , , , , , 
199704, , , , , , , , , , , , , , , , , , , , -0.9109999999956502, -8890395.0, , -0.5491217610172208, , , , , , , , , , , 
